split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B
train,0,5,10,The bright panda,The bright pandas,-9.925573348999023,-11.863073348999023,-12.665308952331543,-8.915308952331543,-9.794493675231934,-11.981993675231934
train,0,5,10,The fuzzy turtle,The fuzzy turtles,-11.338155746459961,-13.588155746459961,-14.933392524719238,-10.995892524719238,-11.526114463806152,-13.901114463806152
train,0,5,10,The sleepy monitor,The sleepy monitors,-3.7272374629974365,-11.352237701416016,-9.100686073303223,-3.4756860733032227,-5.465371131896973,-13.027871131896973
train,0,5,10,The calm dolphin,The calm dolphins,-8.854849815368652,-12.479849815368652,-13.952404975891113,-9.014904975891113,-8.862029075622559,-12.612029075622559
train,0,5,10,The small pup,The small pups,-11.62168025970459,-14.99668025970459,-15.135034561157227,-11.760034561157227,-12.22297191619873,-15.59797191619873
train,0,5,10,The quiet whale,The quiet whales,-9.82381820678711,-12.51131820678711,-13.5526762008667,-10.1151762008667,-9.76693058013916,-12.64193058013916
train,0,5,10,The slender doe,The slender does,-14.901532173156738,-18.151531219482422,-18.588115692138672,-14.900616645812988,-16.406423568725586,-15.56267261505127
train,0,5,10,The fuzzy kitten,The fuzzy kittens,-12.878874778747559,-13.378874778747559,-15.568879127502441,-11.943879127502441,-13.357414245605469,-13.732414245605469
train,0,5,10,The bright dog,The bright dogs,-11.789488792419434,-12.476988792419434,-14.386468887329102,-10.636468887329102,-12.375614166259766,-13.188114166259766
train,0,5,10,The slender rabbit,The slender rabbits,-11.268779754638672,-16.518779754638672,-15.606504440307617,-12.731504440307617,-11.55960750579834,-16.497106552124023
train,0,5,10,The fuzzy whale,The fuzzy whales,-2.2986555099487305,-8.73615550994873,-5.4147772789001465,-1.7897775173187256,-2.526883363723755,-9.776883125305176
train,0,5,10,The quiet pup,The quiet pups,-4.756774425506592,-11.569273948669434,-8.160320281982422,-4.285320281982422,-5.53052282333374,-12.530523300170898
train,0,5,10,The timid horse,The timid horses,-13.072525024414062,-13.697525024414062,-15.167840003967285,-11.917840003967285,-12.998411178588867,-13.623411178588867
train,0,5,10,The timid bat,The timid bats,-10.359867095947266,-16.609867095947266,-15.312909126281738,-12.375409126281738,-10.345320701599121,-16.470321655273438
train,0,5,10,The quiet dolphin,The quiet dolphins,-13.546225547790527,-15.233725547790527,-16.10580062866211,-13.668299674987793,-12.945773124694824,-15.195773124694824
train,0,5,10,The slender rabbit,The slender rabbits,-11.643779754638672,-15.956279754638672,-15.606504440307617,-11.669004440307617,-11.99710750579834,-15.87210750579834
train,0,5,10,The sleepy dolphin,The sleepy dolphins,-3.3473691940307617,-10.284869194030762,-7.957515239715576,-3.082515239715576,-3.821317195892334,-11.258817672729492
train,0,5,10,The calm horse,The calm horses,-3.8667054176330566,-10.804204940795898,-8.379096031188965,-3.191596031188965,-4.418221473693848,-12.230721473693848
train,0,5,10,The fuzzy cow,The fuzzy cows,-3.6389317512512207,-9.326432228088379,-6.124815464019775,-1.6248153448104858,-3.636448383331299,-10.948948860168457
train,0,5,10,The calm chick,The calm chicks,-12.263371467590332,-14.794621467590332,-15.914717674255371,-13.883467674255371,-12.936492919921875,-16.280242919921875
train,0,5,10,The small turtle,The small turtles,-14.187716484069824,-17.06271743774414,-18.71358871459961,-13.338587760925293,-14.074132919311523,-16.824132919311523
train,0,5,10,The nervous kit,The nervous kits,-10.93898868560791,-12.56398868560791,-12.781917572021484,-12.094417572021484,-10.690431594848633,-12.690431594848633
train,0,5,10,The small rat,The small rats,-3.442241668701172,-10.879741668701172,-9.928621292114258,-2.678621530532837,-3.6252641677856445,-11.687764167785645
train,0,5,10,The timid turtle,The timid turtles,-2.6830992698669434,-11.433099746704102,-8.3995943069458,-1.8370943069458008,-3.362626075744629,-11.987626075744629
train,0,5,10,The nervous chick,The nervous chicks,-10.074859619140625,-12.887359619140625,-13.912323951721191,-9.974823951721191,-9.369941711425781,-12.744941711425781
train,0,5,10,The calm doe,The calm does,-6.761684417724609,-11.82418441772461,-17.228572845458984,-12.166072845458984,-10.14687728881836,-10.83437728881836
train,0,5,10,The sleepy panda,The sleepy pandas,-13.011226654052734,-18.073726654052734,-14.438987731933594,-12.188987731933594,-12.86032485961914,-18.07907485961914
train,0,5,10,The quiet kitten,The quiet kittens,-14.397635459899902,-18.397634506225586,-17.898120880126953,-15.585620880126953,-15.014914512634277,-18.577415466308594
train,0,5,10,The small frog,The small frogs,-7.831887245178223,-10.269387245178223,-14.20128345489502,-8.76378345489502,-9.36176872253418,-10.86176872253418
train,0,5,10,The small panda,The small pandas,-14.672751426696777,-15.360251426696777,-15.334270477294922,-13.521770477294922,-15.177824974060059,-15.740324974060059
train,0,5,10,The bright cock,The bright cocks,-19.555280685424805,-20.602155685424805,-18.24318504333496,-15.102559089660645,-14.294530868530273,-15.294530868530273
train,0,5,10,The nervous lion,The nervous lions,-11.541397094726562,-15.728897094726562,-14.532730102539062,-10.970230102539062,-11.183866500854492,-15.558866500854492
train,0,5,10,The bright lion,The bright lions,-13.281126022338867,-14.156126022338867,-15.900370597839355,-14.212870597839355,-14.220133781433105,-14.595133781433105
train,0,5,10,The slender kitten,The slender kittens,-4.880459785461426,-13.442959785461426,-10.470351219177246,-3.970351219177246,-4.869969367980957,-13.807469367980957
train,0,5,10,The bright kitten,The bright kittens,-13.273455619812012,-15.023455619812012,-17.0670108795166,-13.567010879516602,-13.19133186340332,-14.81633186340332
train,0,5,10,The calm turtle,The calm turtles,-12.970877647399902,-15.658377647399902,-16.62087631225586,-12.214627265930176,-12.85844612121582,-15.67094612121582
train,0,5,10,The quiet lion,The quiet lions,-11.034401893615723,-12.471901893615723,-14.342596054077148,-9.967596054077148,-11.250911712646484,-12.250911712646484
train,0,5,10,The nervous dolphin,The nervous dolphins,-10.314111709594727,-12.251611709594727,-14.139062881469727,-9.889062881469727,-9.581683158874512,-11.894183158874512
train,0,5,10,The timid cow,The timid cows,-9.84440803527832,-14.03190803527832,-13.3059663772583,-8.3684663772583,-10.272651672363281,-14.897651672363281
train,0,5,10,The calm rat,The calm rats,-9.419692993164062,-11.294692993164062,-13.1149263381958,-11.9899263381958,-9.999176979064941,-12.124176979064941
train,0,5,10,The timid shark,The timid sharks,-10.66568374633789,-11.66568374633789,-13.797197341918945,-9.047197341918945,-11.087701797485352,-11.587701797485352
train,0,5,10,The fuzzy monitor,The fuzzy monitors,-12.39873218536377,-16.148731231689453,-15.617432594299316,-11.992432594299316,-12.710223197937012,-16.522722244262695
train,0,5,10,The fuzzy whale,The fuzzy whales,-9.54865550994873,-9.98615550994873,-11.789777755737305,-8.852277755737305,-9.151883125305176,-10.276883125305176
train,0,5,10,The quiet shark,The quiet sharks,-11.860380172729492,-14.485380172729492,-15.807750701904297,-11.682750701904297,-12.089125633239746,-15.089125633239746
train,0,5,10,The calm cock,The calm cocks,-5.978896617889404,-11.041396141052246,-7.12786340713501,-3.6278634071350098,-3.4420552253723145,-9.567054748535156
train,0,5,10,The slender dolphin,The slender dolphins,-1.9374852180480957,-9.124984741210938,-8.384766578674316,-2.5722668170928955,-2.3523988723754883,-9.602398872375488
train,0,5,10,The calm dolphin,The calm dolphins,-9.917349815368652,-12.292349815368652,-13.327404975891113,-10.514904975891113,-9.799529075622559,-12.612029075622559
train,0,5,10,The sleepy whale,The sleepy whales,-12.279829978942871,-13.217329978942871,-15.421369552612305,-11.483869552612305,-13.035066604614258,-13.847566604614258
train,0,5,10,The timid rat,The timid rats,-13.228370666503906,-15.540870666503906,-15.720158576965332,-13.595158576965332,-13.90575122833252,-15.84325122833252
train,0,5,10,The nervous chick,The nervous chicks,-14.637359619140625,-16.949859619140625,-17.599822998046875,-14.849823951721191,-13.682441711425781,-15.744941711425781
train,0,5,10,The sleepy frog,The sleepy frogs,-14.399466514587402,-15.555716514587402,-17.151010513305664,-12.526010513305664,-14.980484008789062,-15.792984008789062
train,0,5,10,The slender chick,The slender chicks,-15.372040748596191,-15.653290748596191,-16.512943267822266,-13.76294231414795,-13.24140453338623,-15.42890453338623
train,0,5,10,The slender doe,The slender does,-9.776532173156738,-10.839032173156738,-13.025616645812988,-10.338116645812988,-10.06267261505127,-8.43767261505127
train,0,5,10,The slender cow,The slender cows,-14.910335540771484,-17.347835540771484,-16.602216720581055,-13.445966720581055,-13.520627975463867,-17.145627975463867
train,0,5,10,The sleepy turtle,The sleepy turtles,-12.496381759643555,-13.371381759643555,-17.07004165649414,-11.070040702819824,-12.866880416870117,-13.491880416870117
train,0,5,10,The nervous shark,The nervous sharks,-11.255663871765137,-14.568163871765137,-14.513059616088867,-10.575559616088867,-10.764945030212402,-14.202445030212402
train,0,5,10,The calm panda,The calm pandas,-13.367040634155273,-13.929540634155273,-14.526808738708496,-12.839308738708496,-13.247859001159668,-13.872859001159668
train,0,5,10,The calm frog,The calm frogs,-9.402338027954102,-12.277338027954102,-13.070575714111328,-8.758075714111328,-9.60385799407959,-12.29135799407959
train,0,5,10,The small pup,The small pups,-10.93418025970459,-14.24668025970459,-17.072534561157227,-13.322534561157227,-13.66047191619873,-17.035472869873047
train,0,5,10,The nervous rat,The nervous rats,-12.232378959655762,-13.482378959655762,-14.671459197998047,-12.983959197998047,-11.658288955688477,-13.033288955688477
train,0,5,10,The timid rat,The timid rats,-11.915870666503906,-17.697120666503906,-16.688907623291016,-13.282658576965332,-12.21825122833252,-17.937002182006836
train,0,5,10,The timid chick,The timid chicks,-13.320462226867676,-15.414212226867676,-16.393798828125,-12.112547874450684,-13.435431480407715,-15.622931480407715
train,0,5,10,The quiet whale,The quiet whales,-9.69881820678711,-10.01131820678711,-13.6776762008667,-9.5526762008667,-9.76693058013916,-10.14193058013916
train,0,5,10,The timid shark,The timid sharks,-2.9781839847564697,-9.97818374633789,-7.547197341918945,-2.2971973419189453,-3.3377015590667725,-10.462701797485352
train,0,5,10,The slender whale,The slender whales,-13.924427032470703,-15.518177032470703,-14.765548706054688,-12.203048706054688,-15.048844337463379,-16.517593383789062
train,0,5,10,The fuzzy bat,The fuzzy bats,-10.010824203491211,-15.010824203491211,-14.988373756408691,-10.613373756408691,-9.197508811950684,-15.635008811950684
train,0,5,10,The nervous rabbit,The nervous rabbits,-10.776631355285645,-12.839131355285645,-14.691119194030762,-10.753619194030762,-10.59565544128418,-12.47065544128418
train,0,5,10,The calm whale,The calm whales,-2.7315430641174316,-9.10654354095459,-6.315929889678955,-2.815929889678955,-2.6493964195251465,-9.586895942687988
train,0,5,10,The nervous kitten,The nervous kittens,-5.248438835144043,-12.560938835144043,-8.379204750061035,-4.379205226898193,-4.673764228820801,-12.2362642288208
train,0,5,10,The bright kitten,The bright kittens,-14.585955619812012,-15.273455619812012,-17.0045108795166,-14.004510879516602,-15.06633186340332,-15.25383186340332
train,0,5,10,The slender horse,The slender horses,-15.201730728149414,-16.264230728149414,-16.17241859436035,-14.609918594360352,-15.099628448486328,-16.068378448486328
train,0,5,10,The nervous turtle,The nervous turtles,-13.128247261047363,-13.628247261047363,-15.130615234375,-12.318115234375,-12.226604461669922,-13.601604461669922
train,0,5,10,The timid lion,The timid lions,-2.94751238822937,-10.26001262664795,-8.892224311828613,-2.8297245502471924,-3.217801570892334,-10.530302047729492
train,0,5,10,The quiet bat,The quiet bats,-2.531392812728882,-9.156393051147461,-6.99532413482666,-2.24532413482666,-2.813941478729248,-10.626441955566406
train,0,5,10,The fuzzy dolphin,The fuzzy dolphins,-2.761502981185913,-9.386503219604492,-7.364805698394775,-2.4898056983947754,-3.1455488204956055,-10.645548820495605
train,0,5,10,The small dolphin,The small dolphins,-1.9904109239578247,-9.615410804748535,-7.992152690887451,-1.8671528100967407,-2.4255666732788086,-10.175566673278809
train,0,5,10,The bright shark,The bright sharks,-11.615523338317871,-12.740523338317871,-14.988508224487305,-11.176008224487305,-12.160269737243652,-13.785269737243652
train,0,5,10,The quiet rabbit,The quiet rabbits,-12.601724624633789,-12.914224624633789,-15.127870559692383,-12.440370559692383,-12.463128089904785,-12.963128089904785
train,0,5,10,The sleepy kit,The sleepy kits,-12.041253089904785,-16.3225040435791,-12.3964204788208,-11.1464204788208,-11.709124565124512,-16.146623611450195
train,0,5,10,The nervous turtle,The nervous turtles,-12.628247261047363,-13.690747261047363,-15.318115234375,-12.068115234375,-12.601604461669922,-13.976604461669922
train,0,5,10,The sleepy whale,The sleepy whales,-8.717329978942871,-12.654829978942871,-12.233869552612305,-10.483869552612305,-8.910066604614258,-12.722566604614258
train,0,5,10,The bright monitor,The bright monitors,-14.014366149902344,-14.451866149902344,-15.958246231079102,-13.645746231079102,-13.471917152404785,-14.346917152404785
train,0,5,10,The nervous rabbit,The nervous rabbits,-3.3391311168670654,-10.839131355285645,-7.25361967086792,-2.50361967086792,-3.470655679702759,-11.15815544128418
train,0,5,10,The timid monitor,The timid monitors,-2.2907843589782715,-8.04078483581543,-9.311990737915039,-3.061990737915039,-4.818506717681885,-12.131006240844727
train,0,5,10,The timid kitten,The timid kittens,-4.363702297210693,-12.738702774047852,-9.582151412963867,-3.832151412963867,-5.078426361083984,-13.578426361083984
train,0,5,10,The fuzzy turtle,The fuzzy turtles,-10.213155746459961,-12.150655746459961,-15.120892524719238,-9.495892524719238,-10.963614463806152,-12.588614463806152
train,0,5,10,The sleepy rat,The sleepy rats,-14.46402645111084,-15.65152645111084,-16.0538272857666,-13.241328239440918,-14.43104362487793,-15.43104362487793
train,0,5,10,The quiet horse,The quiet horses,-11.993391990661621,-13.993391990661621,-15.05731201171875,-11.74481201171875,-11.909514427185059,-13.972014427185059
train,0,5,10,The calm horse,The calm horses,-11.116704940795898,-14.741704940795898,-15.347846031188965,-11.066596031188965,-11.668221473693848,-15.543221473693848
train,0,5,10,The fuzzy panda,The fuzzy pandas,-12.372529029846191,-13.747529029846191,-15.20764446258545,-13.39514446258545,-12.508695602416992,-14.258695602416992
train,0,5,10,The sleepy horse,The sleepy horses,-4.17793083190918,-11.05293083190918,-8.60042953491211,-2.9129295349121094,-4.620090007781982,-11.932589530944824
train,0,5,10,The sleepy dog,The sleepy dogs,-4.517773628234863,-12.080273628234863,-8.20321273803711,-3.4532124996185303,-5.028473854064941,-12.528473854064941
train,0,5,10,The sleepy doe,The sleepy does,-13.816704750061035,-16.50420379638672,-14.168182373046875,-12.168182373046875,-13.636643409729004,-13.574143409729004
train,0,5,10,The bright cow,The bright cows,-2.7095255851745605,-8.709525108337402,-7.345935344696045,-1.845935344696045,-3.75437593460083,-11.379375457763672
train,0,5,10,The quiet pup,The quiet pups,-10.069273948669434,-13.694273948669434,-13.160320281982422,-11.222820281982422,-10.530523300170898,-13.780523300170898
train,0,5,10,The nervous cow,The nervous cows,-9.956643104553223,-10.394143104553223,-12.68484115600586,-9.62234115600586,-10.837281227111816,-11.087281227111816
train,0,5,10,The quiet shark,The quiet sharks,-12.985380172729492,-16.079130172729492,-16.620250701904297,-13.557750701904297,-12.776625633239746,-16.02662467956543
train,0,5,10,The calm cow,The calm cows,-12.191308975219727,-15.628808975219727,-14.628401756286621,-11.503401756286621,-11.291690826416016,-15.229190826416016
train,0,5,10,The nervous frog,The nervous frogs,-12.274168014526367,-12.899168014526367,-15.236295700073242,-12.111295700073242,-11.920122146606445,-12.795122146606445
train,0,5,10,The small lion,The small lions,-10.952735900878906,-15.015235900878906,-15.409215927124023,-10.534215927124023,-11.247200965881348,-15.059700965881348
train,0,5,10,The timid dolphin,The timid dolphins,-10.015571594238281,-13.203071594238281,-15.62243366241455,-10.18493366241455,-9.961320877075195,-13.086320877075195
train,0,5,10,The bright bat,The bright bats,-17.00731658935547,-18.56981658935547,-17.336666107177734,-15.461665153503418,-16.14453887939453,-16.86328887939453
train,0,5,10,The small doe,The small does,-12.386556625366211,-14.449056625366211,-15.962080001831055,-13.462080001831055,-14.023823738098145,-14.211323738098145
train,0,5,10,The small bat,The small bats,-8.948610305786133,-11.511110305786133,-13.755746841430664,-10.755746841430664,-9.96397590637207,-12.15147590637207
train,0,5,10,The quiet kitten,The quiet kittens,-12.210135459899902,-13.397635459899902,-15.773120880126953,-12.460620880126953,-13.077414512634277,-13.889914512634277
train,0,5,10,The nervous dolphin,The nervous dolphins,-13.751611709594727,-16.189111709594727,-17.420312881469727,-12.639062881469727,-13.894183158874512,-16.331682205200195
train,0,5,10,The small monitor,The small monitors,-14.705215454101562,-16.142715454101562,-16.269433975219727,-13.76943302154541,-14.452892303466797,-15.702892303466797
train,0,5,10,The bright pup,The bright pups,-3.6190245151519775,-8.431524276733398,-8.400115966796875,-3.900115728378296,-5.1884050369262695,-12.37590503692627
train,0,5,10,The sleepy panda,The sleepy pandas,-9.323726654052734,-13.761226654052734,-12.688987731933594,-11.126487731933594,-9.92282485961914,-14.17282485961914
train,0,5,10,The calm chick,The calm chicks,-4.075871467590332,-8.825871467590332,-7.508467197418213,-3.320967197418213,-4.311492919921875,-11.373992919921875
train,0,5,10,The nervous shark,The nervous sharks,-14.505663871765137,-16.661914825439453,-16.638059616088867,-12.825559616088867,-14.014945030212402,-16.20244598388672
train,0,5,10,The slender frog,The slender frogs,-9.886344909667969,-11.448844909667969,-14.043392181396484,-9.043392181396484,-10.785330772399902,-12.410330772399902
train,0,5,10,The small pup,The small pups,-2.55918025970459,-7.74668025970459,-9.635034561157227,-3.3225350379943848,-4.910472393035889,-12.72297191619873
train,0,5,10,The nervous bat,The nervous bats,-9.655732154846191,-14.468232154846191,-12.481783866882324,-9.044283866882324,-9.691162109375,-15.066162109375
train,0,5,10,The timid pup,The timid pups,-12.760819435119629,-14.135819435119629,-15.643210411071777,-12.643210411071777,-13.274455070495605,-14.149455070495605
train,0,5,10,The quiet turtle,The quiet turtles,-6.1402130126953125,-10.390213012695312,-11.123029708862305,-8.248029708862305,-7.02014684677124,-10.832646369934082
train,0,5,10,The timid pup,The timid pups,-10.573319435119629,-14.885819435119629,-13.955710411071777,-8.955710411071777,-11.024455070495605,-15.399455070495605
train,0,5,10,The fuzzy rabbit,The fuzzy rabbits,-11.804095268249512,-14.741595268249512,-15.051396369934082,-11.676396369934082,-11.707282066345215,-14.894782066345215
train,0,5,10,The small chick,The small chicks,-3.5007922649383545,-9.938292503356934,-9.088285446166992,-2.650784969329834,-3.968604326248169,-11.78110408782959
train,0,5,10,The nervous whale,The nervous whales,-13.820631980895996,-16.66438102722168,-16.630889892578125,-14.599639892578125,-13.02186393737793,-16.14686393737793
train,0,5,10,The small bat,The small bats,-13.386110305786133,-18.198610305786133,-18.005746841430664,-14.130746841430664,-12.96397590637207,-17.18272590637207
train,0,5,10,The fuzzy horse,The fuzzy horses,-2.6878981590270996,-9.375398635864258,-8.206543922424316,-2.4565436840057373,-3.5931596755981445,-11.218159675598145
train,0,5,10,The slender doe,The slender does,-11.526532173156738,-15.307782173156738,-15.275616645812988,-11.525616645812988,-13.00017261505127,-12.93767261505127
train,0,5,10,The sleepy doe,The sleepy does,-7.941704273223877,-12.191704750061035,-13.605682373046875,-9.980682373046875,-11.324143409729004,-11.636643409729004
train,0,5,10,The calm rat,The calm rats,-12.919692993164062,-15.669692993164062,-16.927425384521484,-13.4899263381958,-13.186676979064941,-16.624176025390625
train,0,5,10,The slender kitten,The slender kittens,-15.630459785461426,-16.13045883178711,-19.220352172851562,-15.157851219177246,-16.55746841430664,-16.68246841430664
train,0,5,10,The slender lion,The slender lions,-10.687881469726562,-13.312881469726562,-14.736273765563965,-12.486273765563965,-10.81839370727539,-12.56839370727539
train,0,5,10,The small horse,The small horses,-3.552980422973633,-10.927980422973633,-8.65891170501709,-2.40891170501709,-3.6323816776275635,-12.069881439208984
train,0,5,10,The quiet rat,The quiet rats,-7.822334289550781,-11.072334289550781,-13.247380256652832,-9.747380256652832,-9.492740631103516,-12.992740631103516
train,0,5,10,The sleepy rat,The sleepy rats,-11.15152645111084,-12.77652645111084,-13.991328239440918,-11.178828239440918,-11.18104362487793,-12.74354362487793
train,0,5,10,The nervous dog,The nervous dogs,-4.529360771179199,-11.4668607711792,-7.812612533569336,-2.937612295150757,-3.6988918781280518,-11.511391639709473
train,0,5,10,The small lion,The small lions,-13.390235900878906,-14.952735900878906,-16.909215927124023,-13.284215927124023,-13.497200965881348,-14.434700965881348
train,0,5,10,The slender chick,The slender chicks,-3.1220409870147705,-6.37204122543335,-8.70044231414795,-2.9504427909851074,-2.9914045333862305,-10.11640453338623
train,0,5,10,The slender turtle,The slender turtles,-13.58245849609375,-16.55120849609375,-15.773833274841309,-11.023833274841309,-12.967418670654297,-15.998668670654297
train,0,5,10,The nervous pup,The nervous pups,-3.386359930038452,-7.823860168457031,-7.580671787261963,-3.705671787261963,-3.997418165206909,-11.184918403625488
train,0,5,10,The small dog,The small dogs,-2.859927177429199,-11.3599271774292,-8.31239128112793,-2.249891757965088,-3.7014291286468506,-12.01392936706543
train,0,5,10,The slender dolphin,The slender dolphins,-10.187484741210938,-13.749984741210938,-14.447266578674316,-9.634766578674316,-10.289898872375488,-14.039898872375488
train,0,5,10,The bright dog,The bright dogs,-13.039488792419434,-13.726988792419434,-15.573968887329102,-12.698968887329102,-12.875614166259766,-14.188114166259766
train,0,5,10,The nervous lion,The nervous lions,-3.6663970947265625,-9.603897094726562,-7.282729625701904,-3.4077296257019043,-3.433866500854492,-9.683866500854492
train,0,5,10,The timid turtle,The timid turtles,-14.870599746704102,-17.7143497467041,-18.805843353271484,-14.0870943069458,-14.737626075744629,-17.487625122070312
train,0,5,10,The bright whale,The bright whales,-9.44146728515625,-11.31646728515625,-12.888714790344238,-8.576214790344238,-9.569692611694336,-11.382192611694336
train,0,5,10,The slender panda,The slender pandas,-4.820800304412842,-11.32080078125,-8.15822982788086,-3.1582300662994385,-5.079691410064697,-12.017191886901855
train,0,5,10,The small dog,The small dogs,-6.234927177429199,-10.7974271774292,-10.81239128112793,-8.81239128112793,-6.82642936706543,-11.45142936706543
train,0,5,10,The quiet horse,The quiet horses,-11.430891990661621,-12.993391990661621,-14.74481201171875,-11.30731201171875,-11.909514427185059,-13.847014427185059
train,0,5,10,The small kit,The small kits,-4.4169158935546875,-11.229415893554688,-5.5613813400268555,-2.3113815784454346,-4.3931779861450195,-11.64317798614502
train,0,5,10,The nervous bat,The nervous bats,-9.843232154846191,-15.280732154846191,-14.794283866882324,-12.044283866882324,-10.253662109375,-15.972412109375
train,0,5,10,The sleepy turtle,The sleepy turtles,-13.246381759643555,-14.871381759643555,-15.788790702819824,-12.757540702819824,-13.491880416870117,-14.804380416870117
train,0,5,10,The sleepy whale,The sleepy whales,-2.717329502105713,-9.967329978942871,-6.296370029449463,-2.671370029449463,-3.0350661277770996,-10.535066604614258
train,0,5,10,The timid pup,The timid pups,-14.260819435119629,-14.573319435119629,-17.736961364746094,-14.080710411071777,-15.586955070495605,-16.08695411682129
train,0,5,10,The small kitten,The small kittens,-13.491533279418945,-16.179033279418945,-18.15922737121582,-14.84672737121582,-14.635972023010254,-17.073471069335938
train,0,5,10,The small shark,The small sharks,-12.399778366088867,-14.649778366088867,-15.43988037109375,-11.50238037109375,-12.491106033325195,-14.428606033325195
train,0,5,10,The small panda,The small pandas,-15.860251426696777,-19.57900047302246,-18.146770477294922,-14.959270477294922,-16.552825927734375,-19.927825927734375
train,0,5,10,The small doe,The small does,-14.824056625366211,-16.85530662536621,-17.462080001831055,-13.962080001831055,-15.273823738098145,-12.898823738098145
train,0,5,10,The bright rat,The bright rats,-11.45695972442627,-15.64445972442627,-14.478379249572754,-10.790879249572754,-12.152729034423828,-16.465229034423828
train,0,5,10,The bright turtle,The bright turtles,-9.687362670898438,-12.937362670898438,-13.892719268798828,-8.767719268798828,-10.256453514099121,-13.256453514099121
train,0,5,10,The small kitten,The small kittens,-3.8040337562561035,-12.741533279418945,-10.28422737121582,-3.409226894378662,-4.823471546173096,-14.010972023010254
train,0,5,10,The sleepy chick,The sleepy chicks,-11.87273120880127,-13.87273120880127,-15.39810848236084,-12.02310848236084,-11.352120399475098,-13.789620399475098
train,0,5,10,The bright chick,The bright chicks,-13.573587417602539,-15.636087417602539,-16.593647003173828,-13.249897003173828,-13.783580780029297,-16.564830780029297
train,0,5,10,The sleepy lion,The sleepy lions,-10.321903228759766,-13.196903228759766,-13.773493766784668,-11.710993766784668,-10.054652214050293,-13.492152214050293
train,0,5,10,The sleepy shark,The sleepy sharks,-10.517419815063477,-14.767419815063477,-13.975516319274902,-11.350516319274902,-11.094935417175293,-15.094935417175293
train,0,5,10,The fuzzy bat,The fuzzy bats,-10.948324203491211,-15.510824203491211,-14.300873756408691,-12.550873756408691,-10.322508811950684,-15.916258811950684
train,0,5,10,The nervous doe,The nervous does,-12.361082077026367,-13.048582077026367,-15.216732025146484,-10.216732025146484,-11.648780822753906,-10.773780822753906
train,0,5,10,The bright frog,The bright frogs,-12.885025024414062,-14.385025024414062,-19.11265754699707,-13.08140754699707,-14.112388610839844,-15.987388610839844
train,0,5,10,The timid panda,The timid pandas,-12.488667488098145,-16.98866844177246,-13.739913940429688,-9.114913940429688,-11.947647094726562,-16.010147094726562
train,0,5,10,The bright dolphin,The bright dolphins,-10.03974437713623,-13.10224437713623,-14.376142501831055,-11.876142501831055,-10.326337814331055,-13.451337814331055
train,0,5,10,The fuzzy kit,The fuzzy kits,-11.710165023803711,-13.022665023803711,-11.591642379760742,-10.841642379760742,-11.995987892150879,-13.308487892150879
