split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,10,1,The timid dog beneath the columns around the towers,The timid dogs beneath the column around the tower,-14.789606094360352,-17.78960609436035,-16.994384765625,-14.556884765625,-16.89368438720703,-14.706185340881348,
train,0,10,1,The small cow outside the houses behind the rocks,The small cows outside the house behind the rock,-0.8165152072906494,-6.19151496887207,-3.8801798820495605,-1.005179762840271,-3.7819366455078125,-1.281936764717102,
train,0,10,1,The calm dolphin beneath the trenches around the dams,The calm dolphins beneath the trench around the dam,-2.338583469390869,-6.213583469390869,-3.6158270835876465,-1.615826964378357,-3.2057576179504395,-2.4557576179504395,
train,0,10,1,The timid panda outside the pipes behind the valves,The timid pandas outside the pipe behind the valve,-0.8836321234703064,-6.133632183074951,-3.845372438430786,-0.5953723788261414,-3.3929812908172607,-1.2679812908172607,
train,0,10,1,The quiet kit outside the pipes behind the valves,The quiet kits outside the pipe behind the valve,-13.903214454650879,-14.903214454650879,-13.919519424438477,-12.482019424438477,-13.016879081726074,-12.641879081726074,
train,0,10,1,The bright pup outside the cabins behind the signs,The bright pups outside the cabin behind the sign,-1.213454008102417,-4.088454246520996,-4.901589393615723,-2.6515891551971436,-4.838445663452148,-2.5884456634521484,
train,0,10,1,The slender turtle beneath the boilers around the tanks,The slender turtles beneath the boiler around the tank,-1.3098523616790771,-6.059852600097656,-4.659964561462402,-2.0349645614624023,-4.187422275543213,-3.062422275543213,
train,0,10,1,The small lion around the walls outside the tables,The small lions around the wall outside the table,-2.1624536514282227,-2.9124536514282227,-3.9660253524780273,-1.2160252332687378,-4.381438255310059,-2.2564382553100586,
train,0,10,1,The small dolphin beneath the barrels around the statues,The small dolphins beneath the barrel around the statue,-1.2757556438446045,-5.775755882263184,-4.115052223205566,-2.7400522232055664,-4.444014549255371,-3.69401478767395,
train,0,10,1,The quiet chick outside the pipes behind the valves,The quiet chicks outside the pipe behind the valve,-1.1714074611663818,-6.421407699584961,-3.0606279373168945,-1.560628056526184,-3.3624322414398193,-2.3624322414398193,
train,0,10,1,The nervous panda beneath the chains around the belts,The nervous pandas beneath the chain around the belt,-17.45493507385254,-17.89243507385254,-16.577163696289062,-15.827164649963379,-16.059484481811523,-15.184484481811523,
train,0,10,1,The sleepy bat outside the benches behind the windows,The sleepy bats outside the bench behind the window,-16.40169906616211,-18.33919906616211,-18.992395401000977,-16.492395401000977,-17.34483528137207,-15.344836235046387,
train,0,10,1,The bright horse behind the crates past the barrels,The bright horses behind the crate past the barrel,-1.5626333951950073,-8.687633514404297,-4.1399827003479,-2.5149827003479004,-3.911604166030884,-3.661604166030884,
train,0,10,1,The small kit past the vines beneath the trenches,The small kits past the vine beneath the trench,-14.375977516174316,-15.813477516174316,-20.466211318969727,-19.122461318969727,-16.606800079345703,-15.606800079345703,
train,0,10,1,The timid doe beneath the columns around the towers,The timid does beneath the column around the tower,-15.247612953186035,-17.31011390686035,-18.25724220275879,-17.13224220275879,-17.479759216308594,-16.792259216308594,
train,0,10,1,The fuzzy rat behind the valves past the cables,The fuzzy rats behind the valve past the cable,-2.1410067081451416,-7.3910064697265625,-3.6412110328674316,-2.8912110328674316,-3.867213249206543,-4.992213249206543,
train,0,10,1,The nervous shark outside the clocks behind the plants,The nervous sharks outside the clock behind the plant,-16.474313735961914,-17.724313735961914,-18.274202346801758,-17.461702346801758,-17.790502548217773,-17.478002548217773,
train,0,10,1,The slender horse past the logs beneath the columns,The slender horses past the log beneath the column,-16.296411514282227,-19.983911514282227,-19.883182525634766,-17.508182525634766,-18.997920989990234,-17.747920989990234,
train,0,10,1,The sleepy dolphin outside the benches behind the windows,The sleepy dolphins outside the bench behind the window,-12.089995384216309,-15.839995384216309,-16.981657028198242,-12.044157028198242,-15.620760917663574,-11.620760917663574,
train,0,10,1,The small dog outside the windows behind the crates,The small dogs outside the window behind the crate,-13.439568519592285,-14.877068519592285,-16.768024444580078,-13.768024444580078,-16.74949836730957,-14.061999320983887,
train,0,10,1,The timid pup around the benches outside the windows,The timid pups around the bench outside the window,-3.6094276905059814,-4.734427452087402,-7.2589569091796875,-1.508957028388977,-7.315749168395996,-1.4407494068145752,
train,0,10,1,The sleepy monitor around the belts outside the piles,The sleepy monitors around the belt outside the pile,-3.978705883026123,-6.478705883026123,-5.66427755355835,-3.0392773151397705,-5.617128372192383,-3.617128372192383,
train,0,10,1,The nervous frog outside the tables behind the houses,The nervous frogs outside the table behind the house,-1.8428544998168945,-6.0928544998168945,-5.986952781677246,-3.361953020095825,-4.81481409072876,-2.3148140907287598,
train,0,10,1,The slender dolphin past the crates beneath the barrels,The slender dolphins past the crate beneath the barrel,-1.843362808227539,-7.843362808227539,-5.071931838989258,-3.196931838989258,-4.928609848022461,-3.928609848022461,
train,0,10,1,The slender dolphin past the logs beneath the columns,The slender dolphins past the log beneath the column,-12.530508041381836,-15.093008041381836,-13.683414459228516,-11.620914459228516,-12.431084632873535,-11.681084632873535,
train,0,10,1,The small frog outside the windows behind the crates,The small frogs outside the window behind the crate,-14.198365211486816,-15.448365211486816,-19.42818260192871,-16.49068260192871,-19.212398529052734,-16.524898529052734,
train,0,10,1,The sleepy turtle beneath the statues around the stools,The sleepy turtles beneath the statue around the stool,-2.459136486053467,-5.334136486053467,-4.427259922027588,-2.302259922027588,-4.293830394744873,-2.543830394744873,
train,0,10,1,The calm kitten outside the benches behind the windows,The calm kittens outside the bench behind the window,-1.8072080612182617,-5.682208061218262,-4.221250057220459,-1.7212499380111694,-4.322515964508057,-2.0725159645080566,
train,0,10,1,The sleepy horse past the cables beneath the chains,The sleepy horses past the cable beneath the chain,-14.803797721862793,-16.61629867553711,-17.157764434814453,-14.84526538848877,-16.029211044311523,-14.466711044311523,
train,0,10,1,The timid rabbit past the screws beneath the boilers,The timid rabbits past the screw beneath the boiler,-3.603738307952881,-8.978737831115723,-4.410959720611572,-3.0359597206115723,-4.49629020690918,-4.12129020690918,
train,0,10,1,The bright chick past the logs beneath the columns,The bright chicks past the log beneath the column,-2.1839041709899902,-8.558904647827148,-3.890089988708496,-3.265089988708496,-3.591761827468872,-3.966761827468872,
train,0,10,1,The fuzzy pup outside the windows behind the crates,The fuzzy pups outside the window behind the crate,-1.0432472229003906,-5.543247222900391,-4.168841361999512,-0.5438416004180908,-4.619104385375977,-0.3691043555736542,
train,0,10,1,The slender pup outside the piles behind the rushes,The slender pups outside the pile behind the rush,-14.251856803894043,-17.43935775756836,-16.8000545501709,-16.4250545501709,-15.07766056060791,-15.20266056060791,
train,0,10,1,The timid chick past the screws beneath the boilers,The timid chicks past the screw beneath the boiler,-10.718071937561035,-14.593071937561035,-12.563177108764648,-12.063177108764648,-12.2688570022583,-12.8313570022583,
train,0,10,1,The small dog outside the cabins behind the signs,The small dogs outside the cabin behind the sign,-1.1427499055862427,-4.767749786376953,-5.759683132171631,-2.134683132171631,-5.424232482910156,-2.4242324829101562,
train,0,10,1,The calm shark around the walls outside the tables,The calm sharks around the wall outside the table,-2.8137569427490234,-4.063756942749023,-4.061639785766602,-2.4366397857666016,-4.4690680503845215,-3.2190680503845215,
train,0,10,1,The calm frog beneath the milestones around the thresholds,The calm frogs beneath the milestone around the threshold,-3.7503693103790283,-7.375369548797607,-5.567399024963379,-5.192399024963379,-5.806221008300781,-5.431221008300781,
train,0,10,1,The small turtle outside the stools behind the clocks,The small turtles outside the stool behind the clock,-11.245077133178711,-14.120077133178711,-13.370939254760742,-11.870939254760742,-12.889751434326172,-12.139751434326172,
train,0,10,1,The timid panda beneath the columns around the towers,The timid pandas beneath the column around the tower,-16.751638412475586,-17.189138412475586,-20.354393005371094,-16.666893005371094,-18.958423614501953,-15.802173614501953,
train,0,10,1,The sleepy chick around the stools outside the clocks,The sleepy chicks around the stool outside the clock,-15.652501106262207,-15.840001106262207,-22.50141716003418,-20.31391716003418,-20.425460815429688,-18.956710815429688,
train,0,10,1,The small rat behind the bolts past the screws,The small rats behind the bolt past the screw,-1.5905086994171143,-7.715508460998535,-4.4215497970581055,-3.9215495586395264,-4.714463233947754,-6.339463233947754,
train,0,10,1,The quiet dog beneath the walls around the tables,The quiet dogs beneath the wall around the table,-1.9894940853118896,-5.864494323730469,-5.050699710845947,-2.6756997108459473,-5.086677074432373,-3.086677074432373,
train,0,10,1,The quiet dog outside the pipes behind the valves,The quiet dogs outside the pipe behind the valve,-14.309612274169922,-15.934612274169922,-15.832324981689453,-13.707324981689453,-14.29979133605957,-13.67479133605957,
train,0,10,1,The nervous rat past the cars beneath the boxes,The nervous rats past the car beneath the box,-16.635982513427734,-18.385982513427734,-18.724214553833008,-18.161714553833008,-17.68225860595703,-17.11975860595703,
train,0,10,1,The slender rat outside the drums behind the bolts,The slender rats outside the drum behind the bolt,-2.082949161529541,-5.957949161529541,-5.200899600982666,-3.075899600982666,-5.588907718658447,-4.588907718658447,
train,0,10,1,The timid pup behind the rushes past the vines,The timid pups behind the rush past the vine,-16.61194610595703,-16.98694610595703,-18.344438552856445,-15.906938552856445,-16.358158111572266,-15.420658111572266,
train,0,10,1,The timid kitten outside the towers behind the cabins,The timid kittens outside the tower behind the cabin,-1.079514503479004,-7.954514503479004,-5.826851844787598,-1.5768516063690186,-5.396304130554199,-1.7713038921356201,
train,0,10,1,The calm dolphin beneath the boxes around the walls,The calm dolphins beneath the box around the wall,-13.971332550048828,-14.596332550048828,-16.567781448364258,-13.255281448364258,-16.122461318969727,-13.247461318969727,
train,0,10,1,The timid horse outside the tables behind the houses,The timid horses outside the table behind the house,-1.4486501216888428,-6.073650360107422,-5.873756408691406,-2.3737564086914062,-5.057982444763184,-1.4329822063446045,
train,0,10,1,The small chick beneath the boilers around the tanks,The small chicks beneath the boiler around the tank,-11.399818420410156,-14.024818420410156,-14.386521339416504,-12.886521339416504,-13.896072387695312,-13.708572387695312,
train,0,10,1,The small whale around the tanks outside the pipes,The small whales around the tank outside the pipe,-1.281982421875,-3.656982421875,-2.1643121242523193,-1.4143121242523193,-2.1868693828582764,-1.8118693828582764,
train,0,10,1,The slender cow past the logs beneath the columns,The slender cows past the log beneath the column,-15.49734115600586,-18.62234115600586,-18.027624130249023,-16.777624130249023,-17.09263038635254,-16.71763038635254,
train,0,10,1,The quiet frog behind the signs past the nests,The quiet frogs behind the sign past the nest,-3.101240634918213,-6.726240634918213,-5.494817733764648,-4.244817733764648,-5.412705898284912,-5.412705898284912,
train,0,10,1,The bright monitor outside the cabins behind the signs,The bright monitors outside the cabin behind the sign,-1.9661349058151245,-5.341135025024414,-7.6251325607299805,-4.2501325607299805,-6.795162677764893,-4.295162677764893,
train,0,10,1,The quiet rat outside the tables behind the houses,The quiet rats outside the table behind the house,-2.267951011657715,-6.392951011657715,-6.724082946777344,-3.7240829467773438,-5.77087926864624,-2.6458795070648193,
train,0,10,1,The calm chick outside the benches behind the windows,The calm chicks outside the bench behind the window,-1.8151353597640991,-4.940135478973389,-3.937562942504883,-1.6875628232955933,-4.005812644958496,-2.005812644958496,
train,0,10,1,The slender dog outside the windows behind the crates,The slender dogs outside the window behind the crate,-0.9399750232696533,-6.064974784851074,-4.603046417236328,-0.4780464470386505,-4.993162155151367,-0.3681623935699463,
train,0,10,1,The timid dolphin around the statues outside the stools,The timid dolphins around the statue outside the stool,-15.162199020385742,-16.787199020385742,-15.873282432556152,-14.685782432556152,-14.730542182922363,-14.418042182922363,
train,0,10,1,The small dog beneath the boilers around the tanks,The small dogs beneath the boiler around the tank,-13.858388900756836,-14.795888900756836,-18.195301055908203,-15.164051055908203,-17.79469108581543,-14.638440132141113,
train,0,10,1,The slender monitor around the carts outside the benches,The slender monitors around the cart outside the bench,-1.196268081665039,-2.321268081665039,-3.428015947341919,-1.053015947341919,-3.432199239730835,-1.932199239730835,
train,0,10,1,The quiet bat beneath the chairs around the carts,The quiet bats beneath the chair around the cart,-10.795400619506836,-12.795400619506836,-14.179253578186035,-12.991753578186035,-13.785554885864258,-12.785554885864258,
train,0,10,1,The fuzzy bat behind the clocks past the plants,The fuzzy bats behind the clock past the plant,-14.509221076965332,-15.446721076965332,-14.493301391601562,-13.805801391601562,-12.584047317504883,-12.146547317504883,
train,0,10,1,The bright turtle outside the pots behind the pans,The bright turtles outside the pot behind the pan,-14.365065574645996,-17.865066528320312,-16.437639236450195,-14.593889236450195,-15.889327049255371,-14.076827049255371,
train,0,10,1,The calm dog outside the houses behind the rocks,The calm dogs outside the house behind the rock,-1.1951026916503906,-6.695102691650391,-5.29258918762207,-2.292588949203491,-5.468375205993652,-3.2183749675750732,
train,0,10,1,The timid rat around the benches outside the windows,The timid rats around the bench outside the window,-15.189889907836914,-16.564889907836914,-15.045428276062012,-12.545428276062012,-14.620631217956543,-12.433131217956543,
train,0,10,1,The slender turtle behind the houses past the rocks,The slender turtles behind the house past the rock,-1.57122802734375,-6.82122802734375,-5.907801628112793,-1.907801866531372,-5.408773422241211,-3.033773183822632,
train,0,10,1,The bright rabbit outside the pots behind the pans,The bright rabbits outside the pot behind the pan,-15.725196838378906,-16.600196838378906,-16.636032104492188,-15.448533058166504,-15.283924102783203,-15.158924102783203,
train,0,10,1,The nervous pup outside the pipes behind the valves,The nervous pups outside the pipe behind the valve,-1.1343212127685547,-5.384321212768555,-3.7642834186553955,-1.3892834186553955,-3.7433524131774902,-2.3683524131774902,
train,0,10,1,The calm kitten around the columns outside the towers,The calm kittens around the column outside the tower,-2.0923829078674316,-7.217382907867432,-6.156261444091797,-1.5312612056732178,-5.303653240203857,-2.0536532402038574,
train,0,10,1,The quiet kitten behind the signs past the nests,The quiet kittens behind the sign past the nest,-15.76257610321045,-17.637577056884766,-17.639514923095703,-16.202014923095703,-15.601027488708496,-15.413527488708496,
train,0,10,1,The nervous dog past the cars beneath the boxes,The nervous dogs past the car beneath the box,-18.156343460083008,-19.468843460083008,-19.044504165649414,-18.107004165649414,-18.530324935913086,-17.717824935913086,
train,0,10,1,The slender turtle past the logs beneath the columns,The slender turtles past the log beneath the column,-13.93443489074707,-17.37193489074707,-17.395740509033203,-14.833239555358887,-16.77832794189453,-15.403327941894531,
train,0,10,1,The timid cow beneath the columns around the towers,The timid cows beneath the column around the tower,-13.778460502624512,-17.215961456298828,-16.048593521118164,-13.236093521118164,-15.839812278747559,-14.089812278747559,
train,0,10,1,The timid kitten beneath the chains around the belts,The timid kittens beneath the chain around the belt,-4.312791347503662,-6.562791347503662,-4.747929573059082,-4.122929573059082,-4.3384504318237305,-4.5884504318237305,
train,0,10,1,The calm dog around the belts outside the piles,The calm dogs around the belt outside the pile,-7.4085373878479,-10.533536911010742,-9.27678394317627,-6.276784420013428,-9.210684776306152,-7.2106852531433105,
train,0,10,1,The fuzzy dog beneath the boxes around the walls,The fuzzy dogs beneath the box around the wall,-1.5916943550109863,-4.841694355010986,-4.663544654846191,-2.5385444164276123,-4.934590816497803,-3.309591054916382,
train,0,10,1,The bright kitten behind the valves past the cables,The bright kittens behind the valve past the cable,-13.751158714294434,-16.813657760620117,-15.661214828491211,-14.161214828491211,-15.754463195800781,-14.879463195800781,
train,0,10,1,The bright horse around the tables outside the houses,The bright horses around the table outside the house,-11.514031410217285,-13.014031410217285,-13.36888599395752,-9.43138599395752,-13.504684448242188,-9.754684448242188,
train,0,10,1,The sleepy shark behind the plants past the logs,The sleepy sharks behind the plant past the log,-2.1239707469940186,-7.9989705085754395,-4.1234049797058105,-1.7484049797058105,-3.4525532722473145,-3.4525532722473145,
train,0,10,1,The small horse around the towers outside the cabins,The small horses around the tower outside the cabin,-14.81544017791748,-15.94044017791748,-16.810359954833984,-13.685359001159668,-16.007793426513672,-14.195293426513672,
train,0,10,1,The bright panda outside the benches behind the windows,The bright pandas outside the bench behind the window,-1.0146722793579102,-4.88967227935791,-3.9453704357147217,-0.6953704953193665,-3.7414822578430176,-1.1164822578430176,
train,0,10,1,The calm pup around the walls outside the tables,The calm pups around the wall outside the table,-2.351518154144287,-4.226518154144287,-5.262744903564453,-2.137744903564453,-5.418973445892334,-2.668973445892334,
train,0,10,1,The slender panda past the crates beneath the barrels,The slender pandas past the crate beneath the barrel,-0.9965406656265259,-7.246540546417236,-4.181886196136475,-1.681886076927185,-3.8532843589782715,-2.3532843589782715,
train,0,10,1,The small rat around the walls outside the tables,The small rats around the wall outside the table,-2.1157917976379395,-4.2407917976379395,-5.428109645843506,-1.4281095266342163,-5.034100532531738,-1.9091007709503174,
train,0,10,1,The calm monitor past the crates beneath the barrels,The calm monitors past the crate beneath the barrel,-21.286863327026367,-21.911863327026367,-22.527496337890625,-20.964996337890625,-20.794391632080078,-19.231891632080078,
train,0,10,1,The nervous bat behind the windows past the crates,The nervous bats behind the window past the crate,-2.82452654838562,-6.324526786804199,-5.37352991104126,-4.87352991104126,-4.6697001457214355,-5.0447001457214355,
train,0,10,1,The nervous dog around the benches outside the windows,The nervous dogs around the bench outside the window,-3.3846843242645264,-4.1346845626831055,-5.63552188873291,-2.01052188873291,-5.5186920166015625,-2.0186920166015625,
train,0,10,1,The slender rat around the walls outside the tables,The slender rats around the wall outside the table,-12.590904235839844,-13.215904235839844,-14.608386039733887,-9.858386039733887,-13.917614936828613,-9.792614936828613,
train,0,10,1,The small whale outside the stools behind the clocks,The small whales outside the stool behind the clock,-16.002674102783203,-18.565174102783203,-16.95880126953125,-16.14630126953125,-16.48445701599121,-15.796957015991211,
train,0,10,1,The sleepy cow outside the drums behind the bolts,The sleepy cows outside the drum behind the bolt,-2.596102714538574,-5.596102714538574,-4.172412872314453,-2.172412872314453,-5.1961283683776855,-3.9461283683776855,
train,0,10,1,The nervous rabbit behind the windows past the crates,The nervous rabbits behind the window past the crate,-17.159149169921875,-18.721649169921875,-17.976943969726562,-15.914444923400879,-15.388982772827148,-14.513982772827148,
train,0,10,1,The fuzzy frog behind the crates past the barrels,The fuzzy frogs behind the crate past the barrel,-16.398983001708984,-18.336483001708984,-17.78093719482422,-16.03093719482422,-17.739681243896484,-16.614681243896484,
train,0,10,1,The timid horse behind the rushes past the vines,The timid horses behind the rush past the vine,-14.307275772094727,-16.744775772094727,-13.269676208496094,-12.894676208496094,-11.109009742736816,-11.671509742736816,
train,0,10,1,The bright rabbit behind the crates past the barrels,The bright rabbits behind the crate past the barrel,-1.8851748704910278,-8.760174751281738,-5.06055212020874,-2.1855523586273193,-4.708049774169922,-3.333050012588501,
train,0,10,1,The small cow behind the pans past the cars,The small cows behind the pan past the car,-1.3594974279403687,-7.609497547149658,-4.200189113616943,-3.5751891136169434,-2.7455081939697266,-3.4955081939697266,
train,0,10,1,The slender dog around the towers outside the cabins,The slender dogs around the tower outside the cabin,-0.8704073429107666,-5.6204071044921875,-5.388901710510254,-1.3889015913009644,-4.908999443054199,-1.7839992046356201,
train,0,10,1,The fuzzy cow around the towers outside the cabins,The fuzzy cows around the tower outside the cabin,-0.7194919586181641,-5.719491958618164,-4.5408430099487305,-1.0408427715301514,-4.299832344055176,-1.6748324632644653,
train,0,10,1,The quiet chick past the barrels beneath the statues,The quiet chicks past the barrel beneath the statue,-16.61956024169922,-18.49456024169922,-19.105825424194336,-17.168325424194336,-19.206085205078125,-17.831085205078125,
train,0,10,1,The calm kitten beneath the boxes around the walls,The calm kittens beneath the box around the wall,-5.28976583480835,-8.789765357971191,-7.393397331237793,-5.768397331237793,-7.673895359039307,-6.048895359039307,
train,0,10,1,The bright bat outside the benches behind the windows,The bright bats outside the bench behind the window,-1.0102328062057495,-5.135232925415039,-3.9082112312316895,-0.908211350440979,-3.6210765838623047,-0.9960764646530151,
train,0,10,1,The small cow behind the houses past the rocks,The small cows behind the house past the rock,-15.689931869506836,-18.564931869506836,-17.681108474731445,-16.743608474731445,-16.908327102661133,-16.970827102661133,
train,0,10,1,The timid panda outside the tables behind the houses,The timid pandas outside the table behind the house,-14.391772270202637,-15.516772270202637,-19.687883377075195,-15.062883377075195,-18.515949249267578,-14.078449249267578,
train,0,10,1,The slender turtle around the towers outside the cabins,The slender turtles around the tower outside the cabin,-0.7504024505615234,-5.500402450561523,-5.299822807312012,-1.1748229265213013,-5.423471450805664,-2.298471450805664,
train,0,10,1,The timid kit outside the tables behind the houses,The timid kits outside the table behind the house,-14.840876579284668,-16.02837562561035,-17.5469913482666,-13.609492301940918,-17.037214279174805,-13.474714279174805,
train,0,10,1,The small cock around the columns outside the towers,The small cocks around the column outside the tower,-1.1864097118377686,-2.9364097118377686,-2.825511932373047,-1.3255120515823364,-2.7067973613739014,-2.2067973613739014,
train,0,10,1,The bright rat behind the pans past the cars,The bright rats behind the pan past the car,-2.8634958267211914,-8.863495826721191,-7.466092109680176,-5.841092109680176,-6.3295512199401855,-6.2045512199401855,
train,0,10,1,The bright rabbit beneath the trenches around the dams,The bright rabbits beneath the trench around the dam,-1.5878992080688477,-6.337899208068848,-4.218637466430664,-0.8436375260353088,-3.6249349117279053,-0.99993497133255,
train,0,10,1,The slender chick around the towers outside the cabins,The slender chicks around the tower outside the cabin,-1.3416647911071777,-4.716664791107178,-5.2927565574646,-1.4177565574645996,-5.340781211853027,-2.5907812118530273,
