split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,4,1,The nervous kit,The nervous kits,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small rat,The small rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid turtle,The timid turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous chick,The nervous chicks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm doe,The calm does,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy panda,The sleepy pandas,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet kitten,The quiet kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small frog,The small frogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small panda,The small pandas,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright cock,The bright cocks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous lion,The nervous lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright lion,The bright lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender kitten,The slender kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright kitten,The bright kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm turtle,The calm turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet lion,The quiet lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous dolphin,The nervous dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid cow,The timid cows,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm rat,The calm rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid shark,The timid sharks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The fuzzy monitor,The fuzzy monitors,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The fuzzy whale,The fuzzy whales,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet shark,The quiet sharks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm cock,The calm cocks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender dolphin,The slender dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm dolphin,The calm dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy whale,The sleepy whales,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid rat,The timid rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous chick,The nervous chicks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy frog,The sleepy frogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender chick,The slender chicks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender doe,The slender does,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender cow,The slender cows,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy turtle,The sleepy turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous shark,The nervous sharks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm panda,The calm pandas,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm frog,The calm frogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small pup,The small pups,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous rat,The nervous rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid rat,The timid rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid chick,The timid chicks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet whale,The quiet whales,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid shark,The timid sharks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender whale,The slender whales,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The fuzzy bat,The fuzzy bats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous rabbit,The nervous rabbits,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm whale,The calm whales,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous kitten,The nervous kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright kitten,The bright kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender horse,The slender horses,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous turtle,The nervous turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid lion,The timid lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet bat,The quiet bats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The fuzzy dolphin,The fuzzy dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small dolphin,The small dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright shark,The bright sharks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet rabbit,The quiet rabbits,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy kit,The sleepy kits,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous turtle,The nervous turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy whale,The sleepy whales,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright monitor,The bright monitors,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous rabbit,The nervous rabbits,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid monitor,The timid monitors,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid kitten,The timid kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The fuzzy turtle,The fuzzy turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy rat,The sleepy rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet horse,The quiet horses,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm horse,The calm horses,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The fuzzy panda,The fuzzy pandas,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy horse,The sleepy horses,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy dog,The sleepy dogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy doe,The sleepy does,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright cow,The bright cows,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet pup,The quiet pups,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous cow,The nervous cows,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet shark,The quiet sharks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm cow,The calm cows,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous frog,The nervous frogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small lion,The small lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid dolphin,The timid dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright bat,The bright bats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small doe,The small does,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small bat,The small bats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet kitten,The quiet kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous dolphin,The nervous dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small monitor,The small monitors,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright pup,The bright pups,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy panda,The sleepy pandas,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm chick,The calm chicks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous shark,The nervous sharks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender frog,The slender frogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small pup,The small pups,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous bat,The nervous bats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid pup,The timid pups,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet turtle,The quiet turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid pup,The timid pups,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The fuzzy rabbit,The fuzzy rabbits,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small chick,The small chicks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous whale,The nervous whales,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small bat,The small bats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The fuzzy horse,The fuzzy horses,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender doe,The slender does,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy doe,The sleepy does,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The calm rat,The calm rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender kitten,The slender kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender lion,The slender lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small horse,The small horses,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The quiet rat,The quiet rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The sleepy rat,The sleepy rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous dog,The nervous dogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small lion,The small lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender chick,The slender chicks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender turtle,The slender turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous pup,The nervous pups,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The small dog,The small dogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender dolphin,The slender dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright dog,The bright dogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The nervous lion,The nervous lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The timid turtle,The timid turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The bright whale,The bright whales,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
train,0,4,1,The slender panda,The slender pandas,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L1 t4; source and base activations have identical means.
