split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,1,10,1,The timid pandas outside the pipe behind the valve,The timid panda outside the pipes behind the valves,-0.5718559622764587,-3.8218560218811035,-6.126380920410156,-0.8763808012008667,-6.105469226837158,-0.8554692268371582,
train,0,10,1,The quiet kit outside the pipes behind the valves,The quiet kits outside the pipe behind the valve,-13.900555610656738,-14.900555610656738,-13.899003982543945,-12.461503982543945,-13.878382682800293,-12.440882682800293,
train,1,10,1,The quiet kits outside the pipe behind the valve,The quiet kit outside the pipes behind the valves,-12.461503982543945,-13.899003982543945,-14.900555610656738,-13.900555610656738,-14.917007446289062,-13.917007446289062,
train,0,10,1,The bright pup outside the cabins behind the signs,The bright pups outside the cabin behind the sign,-1.203973412513733,-4.078973293304443,-4.899432182312012,-2.6494321823120117,-4.817971229553223,-2.5679714679718018,
train,1,10,1,The bright pups outside the cabin behind the sign,The bright pup outside the cabins behind the signs,-2.6494321823120117,-4.899432182312012,-4.078973293304443,-1.203973412513733,-4.142163276672363,-1.1421635150909424,
train,0,10,1,The slender turtle beneath the boilers around the tanks,The slender turtles beneath the boiler around the tank,-1.2405345439910889,-5.990534782409668,-4.346683979034424,-1.7216838598251343,-3.7088422775268555,-2.7088422775268555,
train,1,10,1,The slender turtles beneath the boiler around the tank,The slender turtle beneath the boilers around the tanks,-1.7216838598251343,-4.346683979034424,-5.990534782409668,-1.2405345439910889,-5.882962226867676,-1.2579619884490967,
train,0,10,1,The small lion around the walls outside the tables,The small lions around the wall outside the table,-2.129831314086914,-2.879831314086914,-3.7068092823028564,-0.9568092823028564,-3.7068092823028564,-0.9568092823028564,
train,1,10,1,The small lions around the wall outside the table,The small lion around the walls outside the tables,-0.9568092823028564,-3.7068092823028564,-2.879831314086914,-2.129831314086914,-2.879831314086914,-2.129831314086914,
train,0,10,1,The small dolphin beneath the barrels around the statues,The small dolphins beneath the barrel around the statue,-1.2701555490493774,-5.770155429840088,-4.1121978759765625,-2.7371978759765625,-4.11529016494751,-2.7402901649475098,
train,1,10,1,The small dolphins beneath the barrel around the statue,The small dolphin beneath the barrels around the statues,-2.7371978759765625,-4.1121978759765625,-5.770155429840088,-1.2701555490493774,-5.686394691467285,-1.3113949298858643,
train,0,10,1,The quiet chick outside the pipes behind the valves,The quiet chicks outside the pipe behind the valve,-1.1592881679534912,-6.40928840637207,-3.0294132232666016,-1.529413104057312,-3.0317394733428955,-1.5317394733428955,
train,1,10,1,The quiet chicks outside the pipe behind the valve,The quiet chick outside the pipes behind the valves,-1.529413104057312,-3.0294132232666016,-6.40928840637207,-1.1592881679534912,-6.428695201873779,-1.1786953210830688,
train,0,10,1,The nervous panda beneath the chains around the belts,The nervous pandas beneath the chain around the belt,-17.45119285583496,-17.88869285583496,-16.573198318481445,-15.823198318481445,-16.63120460510254,-15.818704605102539,
train,1,10,1,The nervous pandas beneath the chain around the belt,The nervous panda beneath the chains around the belts,-15.823198318481445,-16.573198318481445,-17.88869285583496,-17.45119285583496,-18.009746551513672,-17.572246551513672,
train,0,10,1,The sleepy bat outside the benches behind the windows,The sleepy bats outside the bench behind the window,-16.399856567382812,-18.337356567382812,-18.959644317626953,-16.459644317626953,-19.029666900634766,-16.560916900634766,
train,1,10,1,The sleepy bats outside the bench behind the window,The sleepy bat outside the benches behind the windows,-16.459644317626953,-18.959644317626953,-18.337356567382812,-16.399856567382812,-18.335960388183594,-16.460960388183594,
train,0,10,1,The bright horse behind the crates past the barrels,The bright horses behind the crate past the barrel,-1.4915149211883545,-8.616515159606934,-3.804288625717163,-2.179288625717163,-3.7618136405944824,-2.2618136405944824,
train,1,10,1,The bright horses behind the crate past the barrel,The bright horse behind the crates past the barrels,-2.179288625717163,-3.804288625717163,-8.616515159606934,-1.4915149211883545,-8.654315948486328,-1.404315710067749,
train,0,10,1,The small kit past the vines beneath the trenches,The small kits past the vine beneath the trench,-14.35949420928955,-15.79699420928955,-20.463726043701172,-19.119976043701172,-20.297061920166016,-18.984561920166016,
train,1,10,1,The small kits past the vine beneath the trench,The small kit past the vines beneath the trenches,-19.119976043701172,-20.463726043701172,-15.79699420928955,-14.35949420928955,-15.812395095825195,-14.374895095825195,
train,0,10,1,The timid doe beneath the columns around the towers,The timid does beneath the column around the tower,-15.224681854248047,-17.287181854248047,-18.24973487854004,-17.12473487854004,-17.928415298461914,-16.928415298461914,
train,1,10,1,The timid does beneath the column around the tower,The timid doe beneath the columns around the towers,-17.12473487854004,-18.24973487854004,-17.287181854248047,-15.224681854248047,-12.11996078491211,-16.05746078491211,
train,0,10,1,The fuzzy rat behind the valves past the cables,The fuzzy rats behind the valve past the cable,-2.1226041316986084,-7.372603893280029,-3.5525240898132324,-2.8025240898132324,-3.5525240898132324,-2.8025240898132324,
train,1,10,1,The fuzzy rats behind the valve past the cable,The fuzzy rat behind the valves past the cables,-2.8025240898132324,-3.5525240898132324,-7.372603893280029,-2.1226041316986084,-7.372603893280029,-2.1226041316986084,
train,0,10,1,The nervous shark outside the clocks behind the plants,The nervous sharks outside the clock behind the plant,-16.058326721191406,-17.308326721191406,-17.26999855041504,-16.45749855041504,-17.290767669677734,-16.478267669677734,
train,1,10,1,The nervous sharks outside the clock behind the plant,The nervous shark outside the clocks behind the plants,-16.45749855041504,-17.26999855041504,-17.308326721191406,-16.058326721191406,-17.3109130859375,-16.0609130859375,
train,0,10,1,The slender horse past the logs beneath the columns,The slender horses past the log beneath the column,-16.28971290588379,-19.97721290588379,-19.881759643554688,-17.506759643554688,-19.434022903442383,-17.309022903442383,
train,1,10,1,The slender horses past the log beneath the column,The slender horse past the logs beneath the columns,-17.506759643554688,-19.881759643554688,-19.97721290588379,-16.28971290588379,-14.773233413696289,-16.71073341369629,
train,0,10,1,The sleepy dolphin outside the benches behind the windows,The sleepy dolphins outside the bench behind the window,-12.085262298583984,-15.835262298583984,-16.922786712646484,-11.9852876663208,-16.95023536682129,-12.012735366821289,
train,1,10,1,The sleepy dolphins outside the bench behind the window,The sleepy dolphin outside the benches behind the windows,-11.9852876663208,-16.922786712646484,-15.835262298583984,-12.085262298583984,-15.894465446472168,-12.144465446472168,
train,0,10,1,The small dog outside the windows behind the crates,The small dogs outside the window behind the crate,-13.423721313476562,-14.861221313476562,-16.737600326538086,-13.737600326538086,-16.79373550415039,-13.731234550476074,
train,1,10,1,The small dogs outside the window behind the crate,The small dog outside the windows behind the crates,-13.737600326538086,-16.737600326538086,-14.861221313476562,-13.423721313476562,-14.753494262695312,-13.378494262695312,
train,0,10,1,The timid pup around the benches outside the windows,The timid pups around the bench outside the window,-3.6094932556152344,-4.734493255615234,-7.244725704193115,-1.4947257041931152,-7.2774152755737305,-1.5274152755737305,
train,1,10,1,The timid pups around the bench outside the window,The timid pup around the benches outside the windows,-1.4947257041931152,-7.244725704193115,-4.734493255615234,-3.6094932556152344,-4.655858039855957,-3.530858039855957,
train,0,10,1,The sleepy monitor around the belts outside the piles,The sleepy monitors around the belt outside the pile,-3.9737701416015625,-6.4737701416015625,-5.660966396331787,-3.035966634750366,-5.662999153137207,-3.037998914718628,
train,1,10,1,The sleepy monitors around the belt outside the pile,The sleepy monitor around the belts outside the piles,-3.035966634750366,-5.660966396331787,-6.4737701416015625,-3.9737701416015625,-6.473571300506592,-3.973571538925171,
train,0,10,1,The nervous frog outside the tables behind the houses,The nervous frogs outside the table behind the house,-1.6716880798339844,-5.921688079833984,-3.718639850616455,-1.0936397314071655,-3.7243213653564453,-1.0993214845657349,
train,1,10,1,The nervous frogs outside the table behind the house,The nervous frog outside the tables behind the houses,-1.0936397314071655,-3.718639850616455,-5.921688079833984,-1.6716880798339844,-5.948930263519287,-1.6989303827285767,
train,0,10,1,The slender dolphin past the crates beneath the barrels,The slender dolphins past the crate beneath the barrel,-1.8396148681640625,-7.8396148681640625,-5.059887886047363,-3.1848878860473633,-5.001613140106201,-3.126613140106201,
train,1,10,1,The slender dolphins past the crate beneath the barrel,The slender dolphin past the crates beneath the barrels,-3.1848878860473633,-5.059887886047363,-7.8396148681640625,-1.8396148681640625,-7.530923843383789,-1.780923843383789,
train,0,10,1,The slender dolphin past the logs beneath the columns,The slender dolphins past the log beneath the column,-12.525506019592285,-15.088006019592285,-13.680488586425781,-11.617988586425781,-13.430105209350586,-11.492605209350586,
train,1,10,1,The slender dolphins past the log beneath the column,The slender dolphin past the logs beneath the columns,-11.617988586425781,-13.680488586425781,-15.088006019592285,-12.525506019592285,-15.0360746383667,-12.6610746383667,
train,0,10,1,The small frog outside the windows behind the crates,The small frogs outside the window behind the crate,-14.187753677368164,-15.437753677368164,-19.412860870361328,-16.475360870361328,-19.484800338745117,-16.484800338745117,
train,1,10,1,The small frogs outside the window behind the crate,The small frog outside the windows behind the crates,-16.475360870361328,-19.412860870361328,-15.437753677368164,-14.187753677368164,-15.462242126464844,-14.149742126464844,
train,0,10,1,The sleepy turtle beneath the statues around the stools,The sleepy turtles beneath the statue around the stool,-2.28564190864563,-5.160641670227051,-4.05518913269043,-1.9301888942718506,-4.137742042541504,-1.8877421617507935,
train,1,10,1,The sleepy turtles beneath the statue around the stool,The sleepy turtle beneath the statues around the stools,-1.9301888942718506,-4.05518913269043,-5.160641670227051,-2.28564190864563,-5.22476863861084,-2.22476863861084,
train,0,10,1,The calm kitten outside the benches behind the windows,The calm kittens outside the bench behind the window,-1.8066284656524658,-5.681628227233887,-4.204305171966553,-1.7043052911758423,-4.287744522094727,-1.6627445220947266,
train,1,10,1,The calm kittens outside the bench behind the window,The calm kitten outside the benches behind the windows,-1.7043052911758423,-4.204305171966553,-5.681628227233887,-1.8066284656524658,-5.618305683135986,-1.7433056831359863,
train,0,10,1,The sleepy horse past the cables beneath the chains,The sleepy horses past the cable beneath the chain,-14.801543235778809,-16.614044189453125,-17.153451919555664,-14.840951919555664,-17.1455020904541,-14.958003044128418,
train,1,10,1,The sleepy horses past the cable beneath the chain,The sleepy horse past the cables beneath the chains,-14.840951919555664,-17.153451919555664,-16.614044189453125,-14.801543235778809,-16.92426872253418,-15.29926872253418,
train,0,10,1,The timid rabbit past the screws beneath the boilers,The timid rabbits past the screw beneath the boiler,-3.5999841690063477,-8.974984169006348,-4.314754962921143,-2.9397549629211426,-4.483202934265137,-2.8582029342651367,
train,1,10,1,The timid rabbits past the screw beneath the boiler,The timid rabbit past the screws beneath the boilers,-2.9397549629211426,-4.314754962921143,-8.974984169006348,-3.5999841690063477,-8.062543869018555,-5.812543869018555,
train,0,10,1,The bright chick past the logs beneath the columns,The bright chicks past the log beneath the column,-2.1765975952148438,-8.551597595214844,-3.887547016143799,-3.262547016143799,-3.8786773681640625,-3.2536773681640625,
train,1,10,1,The bright chicks past the log beneath the column,The bright chick past the logs beneath the columns,-3.262547016143799,-3.887547016143799,-8.551597595214844,-2.1765975952148438,-8.88906192779541,-2.51406192779541,
train,0,10,1,The fuzzy pup outside the windows behind the crates,The fuzzy pups outside the window behind the crate,-1.0257396697998047,-5.525739669799805,-4.142266273498535,-0.5172661542892456,-4.1155781745910645,-0.4905781149864197,
train,1,10,1,The fuzzy pups outside the window behind the crate,The fuzzy pup outside the windows behind the crates,-0.5172661542892456,-4.142266273498535,-5.525739669799805,-1.0257396697998047,-5.587009429931641,-1.0870094299316406,
train,0,10,1,The slender pup outside the piles behind the rushes,The slender pups outside the pile behind the rush,-14.21690845489502,-17.404407501220703,-16.6947078704834,-16.3197078704834,-16.66488265991211,-16.32113265991211,
train,1,10,1,The slender pups outside the pile behind the rush,The slender pup outside the piles behind the rushes,-16.3197078704834,-16.6947078704834,-17.404407501220703,-14.21690845489502,-17.439273834228516,-14.251773834228516,
train,0,10,1,The timid chick past the screws beneath the boilers,The timid chicks past the screw beneath the boiler,-10.71163272857666,-14.58663272857666,-12.525853157043457,-12.025853157043457,-12.261749267578125,-11.261749267578125,
train,1,10,1,The timid chicks past the screw beneath the boiler,The timid chick past the screws beneath the boilers,-12.025853157043457,-12.525853157043457,-14.58663272857666,-10.71163272857666,-14.840620040893555,-11.715620040893555,
train,0,10,1,The small dog outside the cabins behind the signs,The small dogs outside the cabin behind the sign,-1.1323410272598267,-4.757340908050537,-5.757451057434082,-2.132451057434082,-5.74644660949707,-2.1214468479156494,
train,1,10,1,The small dogs outside the cabin behind the sign,The small dog outside the cabins behind the signs,-2.132451057434082,-5.757451057434082,-4.757340908050537,-1.1323410272598267,-4.813153266906738,-1.0631531476974487,
train,0,10,1,The calm shark around the walls outside the tables,The calm sharks around the wall outside the table,-2.7665834426879883,-4.016583442687988,-3.4772226810455322,-1.8522226810455322,-3.4772226810455322,-1.8522226810455322,
train,1,10,1,The calm sharks around the wall outside the table,The calm shark around the walls outside the tables,-1.8522226810455322,-3.4772226810455322,-4.016583442687988,-2.7665834426879883,-4.016583442687988,-2.7665834426879883,
train,0,10,1,The calm frog beneath the milestones around the thresholds,The calm frogs beneath the milestone around the threshold,-3.723428726196289,-7.348428726196289,-5.476637840270996,-5.101637840270996,-5.392460823059082,-5.017460823059082,
train,1,10,1,The calm frogs beneath the milestone around the threshold,The calm frog beneath the milestones around the thresholds,-5.101637840270996,-5.476637840270996,-7.348428726196289,-3.723428726196289,-7.5033183097839355,-4.2533183097839355,
train,0,10,1,The small turtle outside the stools behind the clocks,The small turtles outside the stool behind the clock,-11.157737731933594,-14.032737731933594,-13.354872703552246,-11.854872703552246,-13.346452713012695,-11.846452713012695,
