hook,layer,tok,unit,attribution
mlp_act,22,8,5801,0.004602680914103985
mlp_act,27,8,5418,0.004510350525379181
mlp_act,12,8,2769,0.0044875796884298325
mlp_act,17,8,3429,0.004468025639653206
mlp_act,7,8,3676,0.004458238370716572
mlp_act,12,8,3583,0.004435554146766663
mlp_act,12,5,5133,0.004427616950124502
mlp_act,12,8,617,0.004426440689712763
mlp_act,27,8,2773,0.004347378388047218
mlp_act,2,6,5997,0.004311618395149708
mlp_act,17,8,4757,0.0042921751737594604
mlp_act,12,7,2638,0.0042452760972082615
mlp_act,7,5,2866,0.004240821581333876
mlp_act,2,8,1856,0.004237246699631214
mlp_act,22,8,5405,0.004203172400593758
mlp_act,2,8,37,0.004197122994810343
mlp_act,17,8,935,0.004191359039396048
mlp_act,27,8,1778,0.004184217192232609
mlp_act,22,8,5727,0.004176459275186062
mlp_act,17,5,1232,0.004142974503338337
mlp_act,17,8,3475,0.004092124756425619
mlp_act,12,8,5955,0.004054935649037361
mlp_act,7,5,2608,0.004047338385134935
