split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,1,13,1,The nervous frogs outside the table behind the house past the rock,The nervous frog outside the tables behind the houses past the rocks,-2.9783644676208496,-4.97836446762085,-7.383053779602051,-3.50805401802063,-7.38386869430542,-3.50886869430542,
train,0,13,1,The slender dolphin past the crates beneath the barrels around the statues,The slender dolphins past the crate beneath the barrel around the statue,-4.303254127502441,-8.053254127502441,-6.231513023376465,-5.356513023376465,-6.302425384521484,-5.302425384521484,
train,1,13,1,The slender dolphins past the crate beneath the barrel around the statue,The slender dolphin past the crates beneath the barrels around the statues,-5.356513023376465,-6.231513023376465,-8.053254127502441,-4.303254127502441,-8.16811752319336,-4.293117523193359,
train,0,13,1,The small panda past the logs beneath the columns around the towers,The small pandas past the log beneath the column around the tower,-2.995424270629883,-7.620424270629883,-6.411800384521484,-5.911800384521484,-6.287935256958008,-5.912935256958008,
train,1,13,1,The small pandas past the log beneath the column around the tower,The small panda past the logs beneath the columns around the towers,-5.911800384521484,-6.411800384521484,-7.620424270629883,-2.995424270629883,-7.625348091125488,-2.8753480911254883,
train,0,13,1,The slender dolphin past the logs beneath the columns around the towers,The slender dolphins past the log beneath the column around the tower,-14.259767532348633,-16.072267532348633,-15.579730987548828,-13.142230987548828,-15.685794830322266,-13.185794830322266,
train,1,13,1,The slender dolphins past the log beneath the column around the tower,The slender dolphin past the logs beneath the columns around the towers,-13.142230987548828,-15.579730987548828,-16.072267532348633,-14.259767532348633,-16.0792293548584,-14.266729354858398,
train,0,13,1,The small frog outside the windows behind the crates past the barrels,The small frogs outside the window behind the crate past the barrel,-13.412932395935059,-14.162932395935059,-17.221942901611328,-14.034443855285645,-17.128135681152344,-14.00313663482666,
train,1,13,1,The small frogs outside the window behind the crate past the barrel,The small frog outside the windows behind the crates past the barrels,-14.034443855285645,-17.221942901611328,-14.162932395935059,-13.412932395935059,-14.294814109802246,-13.419814109802246,
train,0,13,1,The calm rabbit behind the bolts past the screws beneath the boilers,The calm rabbits behind the bolt past the screw beneath the boiler,-1.8723711967468262,-8.622371673583984,-3.8831186294555664,-2.7581186294555664,-3.9722347259521484,-2.7222347259521484,
train,1,13,1,The calm rabbits behind the bolt past the screw beneath the boiler,The calm rabbit behind the bolts past the screws beneath the boilers,-2.7581186294555664,-3.8831186294555664,-8.622371673583984,-1.8723711967468262,-8.632099151611328,-2.00709867477417,
train,0,13,1,The calm kitten outside the benches behind the windows past the crates,The calm kittens outside the bench behind the window past the crate,-2.483491897583008,-6.733491897583008,-4.755972862243652,-2.3809728622436523,-4.729992389678955,-2.354992389678955,
train,1,13,1,The calm kittens outside the bench behind the window past the crate,The calm kitten outside the benches behind the windows past the crates,-2.3809728622436523,-4.755972862243652,-6.733491897583008,-2.483491897583008,-6.723049163818359,-2.4730494022369385,
train,0,13,1,The quiet rabbit around the thresholds outside the drums behind the bolts,The quiet rabbits around the threshold outside the drum behind the bolt,-5.412561416625977,-8.037561416625977,-6.26590633392334,-5.01590633392334,-6.277742385864258,-5.152742385864258,
train,1,13,1,The quiet rabbits around the threshold outside the drum behind the bolt,The quiet rabbit around the thresholds outside the drums behind the bolts,-5.01590633392334,-6.26590633392334,-8.037561416625977,-5.412561416625977,-7.955137252807617,-5.330137252807617,
train,0,13,1,The calm chick behind the plants past the logs beneath the columns,The calm chicks behind the plant past the log beneath the column,-20.405410766601562,-20.780410766601562,-21.035001754760742,-19.816251754760742,-21.086517333984375,-19.836517333984375,
train,1,13,1,The calm chicks behind the plant past the log beneath the column,The calm chick behind the plants past the logs beneath the columns,-19.816251754760742,-21.035001754760742,-20.780410766601562,-20.405410766601562,-20.728466033935547,-20.322216033935547,
train,0,13,1,The quiet shark beneath the chairs around the carts outside the benches,The quiet sharks beneath the chair around the cart outside the bench,-16.91511344909668,-18.22761344909668,-17.339521408081055,-16.339521408081055,-17.410411834716797,-16.347911834716797,
train,1,13,1,The quiet sharks beneath the chair around the cart outside the bench,The quiet shark beneath the chairs around the carts outside the benches,-16.339521408081055,-17.339521408081055,-18.22761344909668,-16.91511344909668,-18.3353328704834,-17.0228328704834,
train,0,13,1,The small turtle beneath the boilers around the tanks outside the pipes,The small turtles beneath the boiler around the tank outside the pipe,-14.213739395141602,-14.838739395141602,-13.331554412841797,-12.519054412841797,-13.325150489807129,-12.512650489807129,
train,1,13,1,The small turtles beneath the boiler around the tank outside the pipe,The small turtle beneath the boilers around the tanks outside the pipes,-12.519054412841797,-13.331554412841797,-14.838739395141602,-14.213739395141602,-14.942800521850586,-14.255300521850586,
train,0,13,1,The fuzzy kit behind the crates past the barrels beneath the statues,The fuzzy kits behind the crate past the barrel beneath the statue,-14.26779556274414,-15.70529556274414,-15.104555130004883,-14.167055130004883,-15.015948295593262,-14.140948295593262,
train,1,13,1,The fuzzy kits behind the crate past the barrel beneath the statue,The fuzzy kit behind the crates past the barrels beneath the statues,-14.167055130004883,-15.104555130004883,-15.70529556274414,-14.26779556274414,-15.664993286132812,-14.164993286132812,
train,0,13,1,The bright chick past the logs beneath the columns around the towers,The bright chicks past the log beneath the column around the tower,-3.940812110900879,-9.065812110900879,-5.72636604309082,-4.22636604309082,-5.60825777053833,-4.23325777053833,
train,1,13,1,The bright chicks past the log beneath the column around the tower,The bright chick past the logs beneath the columns around the towers,-4.22636604309082,-5.72636604309082,-9.065812110900879,-3.940812110900879,-8.977622032165527,-3.852621555328369,
train,0,13,1,The fuzzy pup outside the windows behind the crates past the barrels,The fuzzy pups outside the window behind the crate past the barrel,-1.346352458000183,-6.971352577209473,-4.940664768218994,-1.5656648874282837,-4.901328086853027,-1.526328206062317,
train,1,13,1,The fuzzy pups outside the window behind the crate past the barrel,The fuzzy pup outside the windows behind the crates past the barrels,-1.5656648874282837,-4.940664768218994,-6.971352577209473,-1.346352458000183,-6.98412561416626,-1.3591254949569702,
train,0,13,1,The nervous bat behind the windows past the crates beneath the barrels,The nervous bats behind the window past the crate beneath the barrel,-15.375967979431152,-16.75096893310547,-16.23518180847168,-15.922680854797363,-16.307701110839844,-16.057701110839844,
train,1,13,1,The nervous bats behind the window past the crate beneath the barrel,The nervous bat behind the windows past the crates beneath the barrels,-15.922680854797363,-16.23518180847168,-16.75096893310547,-15.375967979431152,-16.619592666625977,-15.244592666625977,
train,0,13,1,The fuzzy chick past the chairs beneath the carts around the benches,The fuzzy chicks past the chair beneath the cart around the bench,-4.1823320388793945,-7.5573320388793945,-5.280287742614746,-4.280287742614746,-5.455674171447754,-4.455674171447754,
train,1,13,1,The fuzzy chicks past the chair beneath the cart around the bench,The fuzzy chick past the chairs beneath the carts around the benches,-4.280287742614746,-5.280287742614746,-7.5573320388793945,-4.1823320388793945,-7.305461883544922,-4.055461883544922,
train,0,13,1,The slender pup outside the piles behind the rushes past the vines,The slender pups outside the pile behind the rush past the vine,-17.19843292236328,-17.82343292236328,-17.531959533691406,-16.313209533691406,-17.57610321044922,-16.23235321044922,
train,1,13,1,The slender pups outside the pile behind the rush past the vine,The slender pup outside the piles behind the rushes past the vines,-16.313209533691406,-17.531959533691406,-17.82343292236328,-17.19843292236328,-17.721176147460938,-17.096176147460938,
train,0,13,1,The timid chick past the screws beneath the boilers around the tanks,The timid chicks past the screw beneath the boiler around the tank,-13.696952819824219,-16.07195281982422,-15.951069831848145,-15.763569831848145,-15.848077774047852,-15.535577774047852,
train,1,13,1,The timid chicks past the screw beneath the boiler around the tank,The timid chick past the screws beneath the boilers around the tanks,-15.763569831848145,-15.951069831848145,-16.07195281982422,-13.696952819824219,-16.447433471679688,-14.134933471679688,
train,0,13,1,The timid dolphin around the dams outside the pots behind the pans,The timid dolphins around the dam outside the pot behind the pan,-2.5894789695739746,-8.589479446411133,-2.3577659130096436,-1.4827659130096436,-2.360807418823242,-1.3608072996139526,
