split,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B
train,4,5,The calm dolphin,The calm dolphins,-7.79439640045166,-11.41939640045166,-13.668437957763672,-8.730937957763672,-13.668437957763672,-8.730937957763672
train,4,5,The small pup,The small pups,-11.189196586608887,-14.564196586608887,-13.380467414855957,-10.005467414855957,-13.380467414855957,-10.005467414855957
train,4,5,The quiet whale,The quiet whales,-9.233221054077148,-11.920721054077148,-12.999109268188477,-9.561609268188477,-12.999109268188477,-9.561609268188477
train,4,5,The slender doe,The slender does,-14.107131958007812,-17.357131958007812,-18.473997116088867,-14.786497116088867,-18.473997116088867,-14.786497116088867
train,4,5,The fuzzy kitten,The fuzzy kittens,-10.464227676391602,-10.964227676391602,-13.290911674499512,-9.665911674499512,-13.290911674499512,-9.665911674499512
train,4,5,The bright dog,The bright dogs,-11.18260383605957,-11.87010383605957,-13.726835250854492,-9.976835250854492,-13.726835250854492,-9.976835250854492
train,4,5,The slender rabbit,The slender rabbits,-8.817015647888184,-14.067015647888184,-14.128128051757812,-11.253128051757812,-14.128128051757812,-11.253128051757812
train,4,5,The fuzzy whale,The fuzzy whales,-1.2317951917648315,-7.669295310974121,-4.514473915100098,-0.889474093914032,-4.514473915100098,-0.889474093914032
train,4,5,The quiet pup,The quiet pups,-4.50100040435791,-11.31350040435791,-7.049206733703613,-3.1742067337036133,-7.049206733703613,-3.1742067337036133
train,4,5,The timid horse,The timid horses,-11.846373558044434,-12.471373558044434,-14.499388694763184,-11.249388694763184,-14.499388694763184,-11.249388694763184
train,4,5,The timid bat,The timid bats,-10.09161376953125,-16.34161376953125,-15.13624382019043,-12.19874382019043,-15.13624382019043,-12.19874382019043
train,4,5,The quiet dolphin,The quiet dolphins,-12.374685287475586,-14.062185287475586,-15.686838150024414,-13.249338150024414,-15.686838150024414,-13.249338150024414
train,4,5,The slender rabbit,The slender rabbits,-9.192015647888184,-13.504515647888184,-14.128128051757812,-10.190628051757812,-14.128128051757812,-10.190628051757812
train,4,5,The sleepy dolphin,The sleepy dolphins,-2.2294626235961914,-9.166962623596191,-7.585682392120361,-2.7106823921203613,-7.585682392120361,-2.7106823921203613
train,4,5,The calm horse,The calm horses,-2.5262582302093506,-9.46375846862793,-7.601944923400879,-2.4144446849823,-7.601944923400879,-2.4144446849823
train,4,5,The fuzzy cow,The fuzzy cows,-1.5439635515213013,-7.231463432312012,-5.622947692871094,-1.1229474544525146,-5.622947692871094,-1.1229474544525146
train,4,5,The calm chick,The calm chicks,-10.8252592086792,-13.3565092086792,-15.015511512756348,-12.984261512756348,-15.015511512756348,-12.984261512756348
train,4,5,The small turtle,The small turtles,-12.896553993225098,-15.771553993225098,-18.244937896728516,-12.869937896728516,-18.244937896728516,-12.869937896728516
train,4,5,The nervous kit,The nervous kits,-10.481487274169922,-12.106487274169922,-11.567033767700195,-10.879533767700195,-11.567033767700195,-10.879533767700195
train,4,5,The small rat,The small rats,-1.930355191230774,-9.367855072021484,-8.683837890625,-1.4338383674621582,-8.683837890625,-1.4338383674621582
train,4,5,The timid turtle,The timid turtles,-1.967542052268982,-10.717541694641113,-8.061272621154785,-1.4987727403640747,-8.061272621154785,-1.4987727403640747
train,4,5,The nervous chick,The nervous chicks,-9.701555252075195,-12.514055252075195,-13.22452449798584,-9.28702449798584,-13.22452449798584,-9.28702449798584
train,4,5,The calm doe,The calm does,-5.743819236755371,-10.806319236755371,-17.217601776123047,-12.155101776123047,-17.217601776123047,-12.155101776123047
train,4,5,The sleepy panda,The sleepy pandas,-9.735006332397461,-14.797506332397461,-13.296530723571777,-11.046530723571777,-13.296530723571777,-11.046530723571777
train,4,5,The quiet kitten,The quiet kittens,-11.686115264892578,-15.686115264892578,-15.674032211303711,-13.361532211303711,-15.674032211303711,-13.361532211303711
train,4,5,The small frog,The small frogs,-7.668750762939453,-10.106250762939453,-13.987171173095703,-8.549671173095703,-13.987171173095703,-8.549671173095703
train,4,5,The small panda,The small pandas,-11.269700050354004,-11.957200050354004,-13.605255126953125,-11.792755126953125,-13.605255126953125,-11.792755126953125
train,4,5,The bright cock,The bright cocks,-19.555273056030273,-20.602148056030273,-18.238632202148438,-15.098007202148438,-18.238632202148438,-15.098007202148438
train,4,5,The nervous lion,The nervous lions,-10.61379623413086,-14.80129623413086,-12.54079532623291,-8.97829532623291,-12.54079532623291,-8.97829532623291
train,4,5,The bright lion,The bright lions,-11.594367980957031,-12.469367980957031,-14.435688018798828,-12.748188018798828,-14.435688018798828,-12.748188018798828
train,4,5,The slender kitten,The slender kittens,-1.6781944036483765,-10.240694046020508,-7.8966522216796875,-1.396652340888977,-7.8966522216796875,-1.396652340888977
train,4,5,The bright kitten,The bright kittens,-10.573399543762207,-12.323399543762207,-14.816872596740723,-11.316872596740723,-14.816872596740723,-11.316872596740723
train,4,5,The calm turtle,The calm turtles,-11.646768569946289,-14.334268569946289,-16.155794143676758,-11.749545097351074,-16.155794143676758,-11.749545097351074
train,4,5,The quiet lion,The quiet lions,-9.450071334838867,-10.887571334838867,-12.64184856414795,-8.26684856414795,-12.64184856414795,-8.26684856414795
train,4,5,The nervous dolphin,The nervous dolphins,-9.358142852783203,-11.295642852783203,-13.43608570098877,-9.18608570098877,-13.43608570098877,-9.18608570098877
train,4,5,The timid cow,The timid cows,-8.396614074707031,-12.584114074707031,-12.79983139038086,-7.862331390380859,-12.79983139038086,-7.862331390380859
train,4,5,The calm rat,The calm rats,-8.84383487701416,-10.71883487701416,-11.69270133972168,-10.56770133972168,-11.69270133972168,-10.56770133972168
train,4,5,The timid shark,The timid sharks,-9.576152801513672,-10.576152801513672,-13.252435684204102,-8.502435684204102,-13.252435684204102,-8.502435684204102
train,4,5,The fuzzy monitor,The fuzzy monitors,-11.416206359863281,-15.166206359863281,-14.702801704406738,-11.077801704406738,-14.702801704406738,-11.077801704406738
train,4,5,The fuzzy whale,The fuzzy whales,-8.481795310974121,-8.919295310974121,-10.889473915100098,-7.951973915100098,-10.889473915100098,-7.951973915100098
train,4,5,The quiet shark,The quiet sharks,-10.844301223754883,-13.469301223754883,-15.399876594543457,-11.274876594543457,-15.399876594543457,-11.274876594543457
train,4,5,The calm cock,The calm cocks,-5.977972984313965,-11.040472984313965,-7.115962028503418,-3.615962028503418,-7.115962028503418,-3.615962028503418
train,4,5,The slender dolphin,The slender dolphins,-1.3253751993179321,-8.5128755569458,-7.352837085723877,-1.540337085723877,-7.352837085723877,-1.540337085723877
train,4,5,The calm dolphin,The calm dolphins,-8.85689640045166,-11.23189640045166,-13.043437957763672,-10.230937957763672,-13.043437957763672,-10.230937957763672
train,4,5,The sleepy whale,The sleepy whales,-11.402381896972656,-12.339881896972656,-14.688925743103027,-10.751425743103027,-14.688925743103027,-10.751425743103027
train,4,5,The timid rat,The timid rats,-12.239029884338379,-14.551529884338379,-14.846671104431152,-12.721671104431152,-14.846671104431152,-12.721671104431152
train,4,5,The nervous chick,The nervous chicks,-14.264055252075195,-16.576555252075195,-16.912023544311523,-14.16202449798584,-16.912023544311523,-14.16202449798584
train,4,5,The sleepy frog,The sleepy frogs,-13.713220596313477,-14.869470596313477,-16.974403381347656,-12.349403381347656,-16.974403381347656,-12.349403381347656
train,4,5,The slender chick,The slender chicks,-15.35084342956543,-15.63209342956543,-15.20275592803955,-12.45275592803955,-15.20275592803955,-12.45275592803955
train,4,5,The slender doe,The slender does,-8.982131958007812,-10.044631958007812,-12.911497116088867,-10.223997116088867,-12.911497116088867,-10.223997116088867
train,4,5,The slender cow,The slender cows,-14.83157730102539,-17.26907730102539,-15.679462432861328,-12.523212432861328,-15.679462432861328,-12.523212432861328
train,4,5,The sleepy turtle,The sleepy turtles,-11.313233375549316,-12.188233375549316,-16.69253921508789,-10.69253921508789,-16.69253921508789,-10.69253921508789
train,4,5,The nervous shark,The nervous sharks,-10.81567096710205,-14.12817096710205,-14.062211036682129,-10.124711036682129,-14.062211036682129,-10.124711036682129
train,4,5,The calm panda,The calm pandas,-10.28480339050293,-10.84730339050293,-13.473824501037598,-11.786324501037598,-13.473824501037598,-11.786324501037598
train,4,5,The calm frog,The calm frogs,-8.876882553100586,-11.751882553100586,-12.892475128173828,-8.579975128173828,-12.892475128173828,-8.579975128173828
train,4,5,The small pup,The small pups,-10.501696586608887,-13.814196586608887,-15.317967414855957,-11.567967414855957,-15.317967414855957,-11.567967414855957
train,4,5,The nervous rat,The nervous rats,-11.911540031433105,-13.161540031433105,-13.725581169128418,-12.038081169128418,-13.725581169128418,-12.038081169128418
train,4,5,The timid rat,The timid rats,-10.926529884338379,-16.707778930664062,-15.815421104431152,-12.409171104431152,-15.815421104431152,-12.409171104431152
train,4,5,The timid chick,The timid chicks,-12.518536567687988,-14.612286567687988,-15.81893539428711,-11.53768539428711,-15.81893539428711,-11.53768539428711
train,4,5,The quiet whale,The quiet whales,-9.108221054077148,-9.420721054077148,-13.124109268188477,-8.999109268188477,-13.124109268188477,-8.999109268188477
train,4,5,The timid shark,The timid sharks,-1.8886529207229614,-8.888652801513672,-7.002435684204102,-1.7524356842041016,-7.002435684204102,-1.7524356842041016
train,4,5,The slender whale,The slender whales,-13.743480682373047,-15.337230682373047,-14.404261589050293,-11.841761589050293,-14.404261589050293,-11.841761589050293
train,4,5,The fuzzy bat,The fuzzy bats,-9.026354789733887,-14.026354789733887,-14.81059455871582,-10.43559455871582,-14.81059455871582,-10.43559455871582
train,4,5,The nervous rabbit,The nervous rabbits,-9.383551597595215,-11.446051597595215,-13.65884017944336,-9.72134017944336,-13.65884017944336,-9.72134017944336
train,4,5,The calm whale,The calm whales,-2.0976462364196777,-8.472646713256836,-5.7207512855529785,-2.2207512855529785,-5.7207512855529785,-2.2207512855529785
train,4,5,The nervous kitten,The nervous kittens,-4.221914768218994,-11.534415245056152,-6.834641933441162,-2.834641933441162,-6.834641933441162,-2.834641933441162
train,4,5,The bright kitten,The bright kittens,-11.885899543762207,-12.573399543762207,-14.754372596740723,-11.754372596740723,-14.754372596740723,-11.754372596740723
train,4,5,The slender horse,The slender horses,-14.568991661071777,-15.631491661071777,-15.21286392211914,-13.65036392211914,-15.21286392211914,-13.65036392211914
train,4,5,The nervous turtle,The nervous turtles,-12.550405502319336,-13.050405502319336,-14.27991008758545,-11.46741008758545,-14.27991008758545,-11.46741008758545
train,4,5,The timid lion,The timid lions,-1.8959317207336426,-9.208431243896484,-7.824127197265625,-1.7616270780563354,-7.824127197265625,-1.7616270780563354
train,4,5,The quiet bat,The quiet bats,-2.307840585708618,-8.932840347290039,-6.756856918334961,-2.006856918334961,-6.756856918334961,-2.006856918334961
train,4,5,The fuzzy dolphin,The fuzzy dolphins,-1.4968570470809937,-8.121856689453125,-7.013477325439453,-2.138477325439453,-7.013477325439453,-2.138477325439453
train,4,5,The small dolphin,The small dolphins,-1.281006097793579,-8.906005859375,-7.582785129547119,-1.4577852487564087,-7.582785129547119,-1.4577852487564087
train,4,5,The bright shark,The bright sharks,-10.751668930053711,-11.876668930053711,-14.537493705749512,-10.724993705749512,-14.537493705749512,-10.724993705749512
train,4,5,The quiet rabbit,The quiet rabbits,-10.63537883758545,-10.94787883758545,-14.149896621704102,-11.462396621704102,-14.149896621704102,-11.462396621704102
train,4,5,The sleepy kit,The sleepy kits,-11.07168960571289,-15.35293960571289,-12.271845817565918,-11.021845817565918,-12.271845817565918,-11.021845817565918
train,4,5,The nervous turtle,The nervous turtles,-12.050405502319336,-13.112905502319336,-14.46741008758545,-11.21741008758545,-14.46741008758545,-11.21741008758545
train,4,5,The sleepy whale,The sleepy whales,-7.839881420135498,-11.777381896972656,-11.501425743103027,-9.751425743103027,-11.501425743103027,-9.751425743103027
train,4,5,The bright monitor,The bright monitors,-13.826075553894043,-14.263575553894043,-15.776679039001465,-13.464179039001465,-15.776679039001465,-13.464179039001465
train,4,5,The nervous rabbit,The nervous rabbits,-1.9460513591766357,-9.446051597595215,-6.221340179443359,-1.4713400602340698,-6.221340179443359,-1.4713400602340698
train,4,5,The timid monitor,The timid monitors,-1.913825511932373,-7.663825511932373,-7.943948268890381,-1.6939482688903809,-7.943948268890381,-1.6939482688903809
train,4,5,The timid kitten,The timid kittens,-2.117053270339966,-10.492053031921387,-7.580682754516602,-1.8306825160980225,-7.580682754516602,-1.8306825160980225
train,4,5,The fuzzy turtle,The fuzzy turtles,-8.129849433898926,-10.067349433898926,-14.068336486816406,-8.443336486816406,-14.068336486816406,-8.443336486816406
train,4,5,The sleepy rat,The sleepy rats,-13.000094413757324,-14.187594413757324,-15.149092674255371,-12.336592674255371,-15.149092674255371,-12.336592674255371
train,4,5,The quiet horse,The quiet horses,-10.921354293823242,-12.921354293823242,-14.238972663879395,-10.926472663879395,-14.238972663879395,-10.926472663879395
train,4,5,The calm horse,The calm horses,-9.77625846862793,-13.40125846862793,-14.570694923400879,-10.289444923400879,-14.570694923400879,-10.289444923400879
train,4,5,The fuzzy panda,The fuzzy pandas,-9.315278053283691,-10.690278053283691,-13.566046714782715,-11.753546714782715,-13.566046714782715,-11.753546714782715
train,4,5,The sleepy horse,The sleepy horses,-2.9024248123168945,-9.777424812316895,-7.974148273468018,-2.2866482734680176,-7.974148273468018,-2.2866482734680176
train,4,5,The sleepy dog,The sleepy dogs,-3.708448886871338,-11.270949363708496,-7.235579490661621,-2.4855797290802,-7.235579490661621,-2.4855797290802
train,4,5,The sleepy doe,The sleepy does,-12.637168884277344,-15.324668884277344,-14.013541221618652,-12.013541221618652,-14.013541221618652,-12.013541221618652
train,4,5,The bright cow,The bright cows,-1.6700561046600342,-7.670056343078613,-6.868770122528076,-1.3687701225280762,-6.868770122528076,-1.3687701225280762
train,4,5,The quiet pup,The quiet pups,-9.81350040435791,-13.43850040435791,-12.049206733703613,-10.111706733703613,-12.049206733703613,-10.111706733703613
train,4,5,The nervous cow,The nervous cows,-9.467071533203125,-9.904571533203125,-11.748802185058594,-8.686302185058594,-11.748802185058594,-8.686302185058594
train,4,5,The quiet shark,The quiet sharks,-11.969301223754883,-15.063051223754883,-16.21237564086914,-13.149876594543457,-16.21237564086914,-13.149876594543457
train,4,5,The calm cow,The calm cows,-10.952802658081055,-14.390302658081055,-14.118566513061523,-10.993566513061523,-14.118566513061523,-10.993566513061523
train,4,5,The nervous frog,The nervous frogs,-12.051968574523926,-12.676968574523926,-14.843868255615234,-11.718868255615234,-14.843868255615234,-11.718868255615234
train,4,5,The small lion,The small lions,-9.222697257995605,-13.285197257995605,-13.706727027893066,-8.831727027893066,-13.706727027893066,-8.831727027893066
train,4,5,The timid dolphin,The timid dolphins,-9.222926139831543,-12.410426139831543,-15.250181198120117,-9.812681198120117,-15.250181198120117,-9.812681198120117
train,4,5,The bright bat,The bright bats,-16.872055053710938,-18.434555053710938,-17.245319366455078,-15.370318412780762,-17.245319366455078,-15.370318412780762
train,4,5,The small doe,The small does,-10.784428596496582,-12.846928596496582,-15.706977844238281,-13.206977844238281,-15.706977844238281,-13.206977844238281
train,4,5,The small bat,The small bats,-8.722636222839355,-11.285136222839355,-13.637533187866211,-10.637533187866211,-13.637533187866211,-10.637533187866211
train,4,5,The quiet kitten,The quiet kittens,-9.498615264892578,-10.686115264892578,-13.549032211303711,-10.236532211303711,-13.549032211303711,-10.236532211303711
train,4,5,The nervous dolphin,The nervous dolphins,-12.795642852783203,-15.233142852783203,-16.717336654663086,-11.93608570098877,-16.717336654663086,-11.93608570098877
train,4,5,The small monitor,The small monitors,-12.67513656616211,-14.11263656616211,-15.064800262451172,-12.564800262451172,-15.064800262451172,-12.564800262451172
train,4,5,The bright pup,The bright pups,-3.3968825340270996,-8.209383010864258,-6.960415363311768,-2.4604153633117676,-6.960415363311768,-2.4604153633117676
train,4,5,The sleepy panda,The sleepy pandas,-6.047506332397461,-10.485006332397461,-11.546530723571777,-9.984030723571777,-11.546530723571777,-9.984030723571777
train,4,5,The calm chick,The calm chicks,-2.637759208679199,-7.387759208679199,-6.609261512756348,-2.4217612743377686,-6.609261512756348,-2.4217612743377686
train,4,5,The nervous shark,The nervous sharks,-14.06567096710205,-16.221921920776367,-16.187210083007812,-12.374711036682129,-16.187210083007812,-12.374711036682129
train,4,5,The slender frog,The slender frogs,-9.543996810913086,-11.106496810913086,-13.62649917602539,-8.62649917602539,-13.62649917602539,-8.62649917602539
train,4,5,The small pup,The small pups,-2.1266963481903076,-7.314196586608887,-7.880467891693115,-1.5679677724838257,-7.880467891693115,-1.5679677724838257
train,4,5,The nervous bat,The nervous bats,-9.520380020141602,-14.332880020141602,-12.02691650390625,-8.58941650390625,-12.02691650390625,-8.58941650390625
train,4,5,The timid pup,The timid pups,-11.891716957092285,-13.266716957092285,-14.314021110534668,-11.314021110534668,-14.314021110534668,-11.314021110534668
train,4,5,The quiet turtle,The quiet turtles,-4.887550354003906,-9.137550354003906,-10.738821029663086,-7.863821029663086,-10.738821029663086,-7.863821029663086
train,4,5,The timid pup,The timid pups,-9.704216957092285,-14.016716957092285,-12.626521110534668,-7.626521110534668,-12.626521110534668,-7.626521110534668
train,4,5,The fuzzy rabbit,The fuzzy rabbits,-9.387632369995117,-12.325132369995117,-13.92357063293457,-10.54857063293457,-13.92357063293457,-10.54857063293457
train,4,5,The small chick,The small chicks,-1.6552441120147705,-8.092743873596191,-7.898331165313721,-1.4608310461044312,-7.898331165313721,-1.4608310461044312
train,4,5,The nervous whale,The nervous whales,-13.205385208129883,-16.049135208129883,-15.641468048095703,-13.610218048095703,-15.641468048095703,-13.610218048095703
train,4,5,The small bat,The small bats,-13.160136222839355,-17.972637176513672,-17.88753318786621,-14.012533187866211,-17.88753318786621,-14.012533187866211
train,4,5,The fuzzy horse,The fuzzy horses,-1.9211993217468262,-8.608699798583984,-7.385304927825928,-1.6353049278259277,-7.385304927825928,-1.6353049278259277
train,4,5,The slender doe,The slender does,-10.732131958007812,-14.513381958007812,-15.161497116088867,-11.411497116088867,-15.161497116088867,-11.411497116088867
train,4,5,The sleepy doe,The sleepy does,-6.7621684074401855,-11.012168884277344,-13.451041221618652,-9.826041221618652,-13.451041221618652,-9.826041221618652
train,4,5,The calm rat,The calm rats,-12.34383487701416,-15.09383487701416,-15.50520133972168,-12.06770133972168,-15.50520133972168,-12.06770133972168
train,4,5,The slender kitten,The slender kittens,-12.428194046020508,-12.928194046020508,-16.646652221679688,-12.584152221679688,-16.646652221679688,-12.584152221679688
train,4,5,The slender lion,The slender lions,-9.207322120666504,-11.832322120666504,-12.859586715698242,-10.609586715698242,-12.859586715698242,-10.609586715698242
train,4,5,The small horse,The small horses,-1.6759669780731201,-9.0509672164917,-7.563327789306641,-1.3133277893066406,-7.563327789306641,-1.3133277893066406
train,4,5,The quiet rat,The quiet rats,-7.179742813110352,-10.429742813110352,-12.206099510192871,-8.706099510192871,-12.206099510192871,-8.706099510192871
train,4,5,The sleepy rat,The sleepy rats,-9.687594413757324,-11.312594413757324,-13.086592674255371,-10.274092674255371,-13.086592674255371,-10.274092674255371
train,4,5,The nervous dog,The nervous dogs,-4.440000534057617,-11.377500534057617,-6.731569290161133,-1.8565690517425537,-6.731569290161133,-1.8565690517425537
train,4,5,The small lion,The small lions,-11.660197257995605,-13.222697257995605,-15.206727027893066,-11.581727027893066,-15.206727027893066,-11.581727027893066
train,4,5,The slender chick,The slender chicks,-3.1008434295654297,-6.35084342956543,-7.390255451202393,-1.6402555704116821,-7.390255451202393,-1.6402555704116821
train,4,5,The slender turtle,The slender turtles,-12.220365524291992,-15.189115524291992,-15.089046478271484,-10.339046478271484,-15.089046478271484,-10.339046478271484
train,4,5,The nervous pup,The nervous pups,-3.370194911956787,-7.807694911956787,-6.297970294952393,-2.4229702949523926,-6.297970294952393,-2.4229702949523926
train,4,5,The small dog,The small dogs,-1.6457375288009644,-10.145737648010254,-7.275697708129883,-1.213197946548462,-7.275697708129883,-1.213197946548462
train,4,5,The slender dolphin,The slender dolphins,-9.5753755569458,-13.1378755569458,-13.415336608886719,-8.602836608886719,-13.415336608886719,-8.602836608886719
train,4,5,The bright dog,The bright dogs,-12.43260383605957,-13.12010383605957,-14.914335250854492,-12.039335250854492,-14.914335250854492,-12.039335250854492
train,4,5,The nervous lion,The nervous lions,-2.738795757293701,-8.67629623413086,-5.290795803070068,-1.4157956838607788,-5.290795803070068,-1.4157956838607788
train,4,5,The timid turtle,The timid turtles,-14.155041694641113,-16.99879264831543,-18.4675235748291,-13.748772621154785,-18.4675235748291,-13.748772621154785
train,4,5,The bright whale,The bright whales,-9.078542709350586,-10.953542709350586,-12.463464736938477,-8.150964736938477,-12.463464736938477,-8.150964736938477
train,4,5,The slender panda,The slender pandas,-1.4669837951660156,-7.966983795166016,-6.424256324768066,-1.424256443977356,-6.424256324768066,-1.424256443977356
train,4,5,The small dog,The small dogs,-5.020737648010254,-9.583237648010254,-9.775697708129883,-7.775697708129883,-9.775697708129883,-7.775697708129883
train,4,5,The quiet horse,The quiet horses,-10.358854293823242,-11.921354293823242,-13.926472663879395,-10.488972663879395,-13.926472663879395,-10.488972663879395
train,4,5,The small kit,The small kits,-2.1736233234405518,-8.986123085021973,-5.269268989562988,-2.0192689895629883,-5.269268989562988,-2.0192689895629883
train,4,5,The nervous bat,The nervous bats,-9.707880020141602,-15.145380020141602,-14.33941650390625,-11.58941650390625,-14.33941650390625,-11.58941650390625
train,4,5,The sleepy turtle,The sleepy turtles,-12.063233375549316,-13.688233375549316,-15.41128921508789,-12.38003921508789,-15.41128921508789,-12.38003921508789
train,4,5,The sleepy whale,The sleepy whales,-1.8398816585540771,-9.089881896972656,-5.563925743103027,-1.9389255046844482,-5.563925743103027,-1.9389255046844482
train,4,5,The timid pup,The timid pups,-13.391716957092285,-13.704216957092285,-16.407772064208984,-12.751521110534668,-16.407772064208984,-12.751521110534668
train,4,5,The small kitten,The small kittens,-11.163942337036133,-13.851442337036133,-16.050931930541992,-12.738431930541992,-16.050931930541992,-12.738431930541992
train,4,5,The small shark,The small sharks,-11.484257698059082,-13.734257698059082,-14.996685981750488,-11.059185981750488,-14.996685981750488,-11.059185981750488
train,4,5,The small panda,The small pandas,-12.457200050354004,-16.17595100402832,-16.417755126953125,-13.230255126953125,-16.417755126953125,-13.230255126953125
train,4,5,The small doe,The small does,-13.221928596496582,-15.253178596496582,-17.20697784423828,-13.706977844238281,-17.20697784423828,-13.706977844238281
train,4,5,The bright rat,The bright rats,-10.704168319702148,-14.891668319702148,-13.523649215698242,-9.836149215698242,-13.523649215698242,-9.836149215698242
train,4,5,The bright turtle,The bright turtles,-8.334053039550781,-11.584053039550781,-13.52511215209961,-8.40011215209961,-13.52511215209961,-8.40011215209961
train,4,5,The small kitten,The small kittens,-1.476442813873291,-10.413942337036133,-8.175931930541992,-1.3009319305419922,-8.175931930541992,-1.3009319305419922
train,4,5,The sleepy chick,The sleepy chicks,-10.664971351623535,-12.664971351623535,-14.593936920166016,-11.218936920166016,-14.593936920166016,-11.218936920166016
train,4,5,The bright chick,The bright chicks,-12.165704727172852,-14.228204727172852,-15.796067237854004,-12.452317237854004,-15.796067237854004,-12.452317237854004
train,4,5,The sleepy lion,The sleepy lions,-8.252236366271973,-11.127236366271973,-12.021425247192383,-9.958925247192383,-12.021425247192383,-9.958925247192383
train,4,5,The sleepy shark,The sleepy sharks,-9.554397583007812,-13.804397583007812,-13.42729377746582,-10.80229377746582,-13.42729377746582,-10.80229377746582
train,4,5,The fuzzy bat,The fuzzy bats,-9.963854789733887,-14.526354789733887,-14.12309455871582,-12.37309455871582,-14.12309455871582,-12.37309455871582
train,4,5,The nervous doe,The nervous does,-12.293533325195312,-12.981033325195312,-15.105293273925781,-10.105293273925781,-15.105293273925781,-10.105293273925781
train,4,5,The bright frog,The bright frogs,-12.479476928710938,-13.979476928710938,-19.035104751586914,-13.003854751586914,-19.035104751586914,-13.003854751586914
train,4,5,The timid panda,The timid pandas,-9.11255168914795,-13.61255168914795,-12.61270809173584,-7.98770809173584,-12.61270809173584,-7.98770809173584
train,4,5,The bright dolphin,The bright dolphins,-9.433072090148926,-12.495572090148926,-14.134967803955078,-11.634967803955078,-14.134967803955078,-11.634967803955078
train,4,5,The fuzzy kit,The fuzzy kits,-11.423737525939941,-12.736237525939941,-11.41196060180664,-10.66196060180664,-11.41196060180664,-10.66196060180664
train,4,5,The calm cow,The calm cows,-2.452802896499634,-8.390302658081055,-6.868566513061523,-1.9310667514801025,-6.868566513061523,-1.9310667514801025
train,4,5,The sleepy dog,The sleepy dogs,-12.395949363708496,-15.989699363708496,-15.235579490661621,-11.423079490661621,-15.235579490661621,-11.423079490661621
train,4,5,The sleepy whale,The sleepy whales,-10.777381896972656,-12.839881896972656,-14.063925743103027,-10.376425743103027,-14.063925743103027,-10.376425743103027
train,4,5,The sleepy dog,The sleepy dogs,-10.895949363708496,-12.020949363708496,-13.610579490661621,-10.048079490661621,-13.610579490661621,-10.048079490661621
