split,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B
train,7,5,The quiet dog around the dams,The quiet dogs around the dam,-5.455610752105713,-7.580610752105713,-7.457016468048096,-3.2070164680480957,-6.99503755569458,-2.74503755569458
train,7,5,The small frog outside the windows,The small frogs outside the window,-10.845329284667969,-12.907829284667969,-14.654144287109375,-11.091644287109375,-14.652998924255371,-11.090498924255371
train,7,5,The small whale outside the stools,The small whales outside the stool,-15.095656394958496,-17.40815544128418,-16.780696868896484,-14.218196868896484,-16.556684494018555,-13.994184494018555
train,7,5,The nervous frog beneath the chains,The nervous frogs beneath the chain,-14.77454948425293,-16.27454948425293,-11.247264862060547,-10.872264862060547,-10.828262329101562,-10.390762329101562
train,7,5,The calm monitor beneath the barrels,The calm monitors beneath the barrel,-4.013620853424072,-9.451120376586914,-6.030908107757568,-3.7809081077575684,-5.94384765625,-3.568847894668579
train,7,5,The fuzzy chick outside the drums,The fuzzy chicks outside the drum,-7.00900411605835,-9.759004592895508,-4.825697898864746,-3.075697898864746,-4.689516067504883,-3.0645158290863037
train,7,5,The small kit around the walls,The small kits around the wall,-3.44754958152771,-6.197549819946289,-6.085215091705322,-3.460214853286743,-5.779023170471191,-3.1540231704711914
train,7,5,The calm kitten beneath the boxes,The calm kittens beneath the box,-7.058909893035889,-12.121410369873047,-9.532443046569824,-6.782443046569824,-9.377413749694824,-6.627413749694824
train,7,5,The timid rat outside the tables,The timid rats outside the table,-11.827234268188477,-13.952234268188477,-14.661615371704102,-9.849115371704102,-14.49940013885498,-9.68690013885498
train,7,5,The fuzzy panda outside the cabins,The fuzzy pandas outside the cabin,-11.410350799560547,-13.660350799560547,-14.206202507019043,-10.893702507019043,-14.003229141235352,-10.628229141235352
train,7,5,The calm lion around the tanks,The calm lions around the tank,-5.109830379486084,-8.984830856323242,-6.6674370765686035,-2.0424370765686035,-6.660062789916992,-1.9100629091262817
train,7,5,The timid chick beneath the chains,The timid chicks beneath the chain,-5.816544055938721,-9.129043579101562,-6.851230621337891,-4.538730621337891,-6.634912014007568,-4.134912014007568
train,7,5,The timid rabbit outside the tables,The timid rabbits outside the table,-13.286598205566406,-16.099098205566406,-15.902105331420898,-15.464605331420898,-15.805685043334961,-15.305685043334961
train,7,5,The calm doe beneath the boxes,The calm does beneath the box,-14.287683486938477,-16.850183486938477,-14.37192153930664,-13.55942153930664,-14.2420654296875,-13.4295654296875
train,7,5,The nervous cow behind the rocks,The nervous cows behind the rock,-14.130138397216797,-16.755138397216797,-16.213125228881836,-13.025626182556152,-15.379549980163574,-12.379549980163574
train,7,5,The sleepy cock behind the cabins,The sleepy cocks behind the cabin,-6.781697750091553,-9.281697273254395,-7.793972969055176,-5.543972969055176,-7.59006404876709,-5.34006404876709
train,7,5,The sleepy chick around the stools,The sleepy chicks around the stool,-14.327434539794922,-16.014934539794922,-14.394658088684082,-12.207158088684082,-13.980205535888672,-11.792705535888672
train,7,5,The quiet rat beneath the columns,The quiet rats beneath the column,-6.180700778961182,-11.55570125579834,-9.113127708435059,-4.988127708435059,-8.84562873840332,-4.6581292152404785
train,7,5,The slender turtle past the vines,The slender turtles past the vine,-8.759099960327148,-12.009099960327148,-7.520978927612305,-5.958478927612305,-6.82331657409668,-5.07331657409668
train,7,5,The timid cow around the benches,The timid cows around the bench,-4.797881603240967,-7.297881603240967,-7.636898994445801,-1.6993987560272217,-7.644873142242432,-1.519873023033142
train,7,5,The nervous rabbit around the dams,The nervous rabbits around the dam,-6.065600872039795,-6.690600872039795,-6.5992960929870605,-2.7242960929870605,-6.3772382736206055,-2.3772385120391846
train,7,5,The timid rat around the benches,The timid rats around the bench,-13.4708251953125,-14.3458251953125,-13.163585662841797,-9.038585662841797,-13.08718204498291,-9.02468204498291
train,7,5,The small dolphin past the logs,The small dolphins past the log,-6.269815921783447,-9.519816398620605,-7.538547515869141,-6.288547515869141,-6.5894622802734375,-4.7144622802734375
train,7,5,The calm lion outside the cabins,The calm lions outside the cabin,-4.27598237991333,-8.650981903076172,-6.863158226013184,-2.6131584644317627,-6.7810468673706055,-2.5310468673706055
train,7,5,The fuzzy horse beneath the boilers,The fuzzy horses beneath the boiler,-4.305613994598389,-9.49311351776123,-6.113648891448975,-2.2386488914489746,-6.003666400909424,-2.003666400909424
train,7,5,The bright pup outside the cabins,The bright pups outside the cabin,-4.062347888946533,-6.312347888946533,-7.248691082000732,-2.7486913204193115,-7.1021318435668945,-2.6021318435668945
train,7,5,The timid dog outside the clocks,The timid dogs outside the clock,-5.3493547439575195,-7.4743547439575195,-9.819435119628906,-7.444434642791748,-10.178257942199707,-8.178257942199707
train,7,5,The timid lion beneath the walls,The timid lions beneath the wall,-5.467855930328369,-11.030355453491211,-8.523414611816406,-4.2734150886535645,-8.20080852508545,-3.950808525085449
train,7,5,The fuzzy cow behind the houses,The fuzzy cows behind the house,-5.772742748260498,-9.147743225097656,-7.4627485275268555,-3.5877485275268555,-7.235188961029053,-3.360189199447632
train,7,5,The calm chick outside the drums,The calm chicks outside the drum,-16.154407501220703,-17.185657501220703,-14.724930763244629,-13.349930763244629,-14.70891284942627,-13.36516284942627
train,7,5,The slender panda beneath the boxes,The slender pandas beneath the box,-4.917566299438477,-9.542566299438477,-6.243422985076904,-3.3684232234954834,-6.055509090423584,-3.055509090423584
train,7,5,The nervous shark around the thresholds,The nervous sharks around the threshold,-16.646421432495117,-18.146421432495117,-18.51089859008789,-15.94839859008789,-18.19500160217285,-15.663751602172852
train,7,5,The slender dog beneath the boilers,The slender dogs beneath the boiler,-2.8628997802734375,-6.8628997802734375,-5.421899795532227,-1.9218995571136475,-5.406345367431641,-1.7813454866409302
train,7,5,The timid dolphin outside the pipes,The timid dolphins outside the pipe,-4.934711456298828,-7.684711456298828,-6.573246955871582,-3.823246955871582,-6.390836238861084,-3.515836238861084
train,7,5,The small pup past the cables,The small pups past the cable,-7.632705211639404,-10.632705688476562,-6.47751522064209,-4.97751522064209,-6.523244380950928,-4.773244380950928
train,7,5,The slender dog outside the windows,The slender dogs outside the window,-4.463080406188965,-8.088080406188965,-8.080699920654297,-3.1431994438171387,-7.826591491699219,-2.9515912532806396
train,7,5,The calm frog around the stools,The calm frogs around the stool,-6.291205406188965,-9.041205406188965,-6.389813423156738,-4.264813423156738,-6.022616863250732,-4.022616863250732
train,7,5,The small cow behind the pans,The small cows behind the pan,-3.6165411472320557,-4.616540908813477,-2.9226813316345215,-2.1726813316345215,-2.6356961727142334,-2.2606961727142334
train,7,5,The fuzzy dog around the tanks,The fuzzy dogs around the tank,-17.23057746887207,-17.85557746887207,-17.551326751708984,-15.301325798034668,-17.273788452148438,-15.117538452148438
train,7,5,The small lion behind the bolts,The small lions behind the bolt,-5.655845642089844,-10.280845642089844,-6.345086097717285,-2.720086097717285,-6.042547225952148,-2.6675472259521484
train,7,5,The small dog outside the cabins,The small dogs outside the cabin,-4.059904098510742,-8.059904098510742,-7.193259239196777,-1.6932591199874878,-7.136650562286377,-1.511650562286377
train,7,5,The bright bat behind the valves,The bright bats behind the valve,-13.92077350616455,-15.60827350616455,-13.17243766784668,-10.60993766784668,-12.76242446899414,-10.01242446899414
train,7,5,The calm dolphin beneath the boxes,The calm dolphins beneath the box,-14.90802001953125,-15.65802001953125,-12.494325637817383,-11.681825637817383,-12.270157814025879,-11.520157814025879
train,7,5,The nervous shark beneath the chairs,The nervous sharks beneath the chair,-6.5193586349487305,-10.51935863494873,-7.921449661254883,-5.546449661254883,-7.447055816650391,-5.072055816650391
train,7,5,The nervous frog outside the tables,The nervous frogs outside the table,-6.271010875701904,-9.146011352539062,-7.3383307456970215,-4.2133307456970215,-7.000062465667725,-3.8750622272491455
train,7,5,The calm rabbit beneath the boxes,The calm rabbits beneath the box,-16.304250717163086,-17.679250717163086,-16.82061767578125,-14.38311767578125,-16.581005096435547,-14.143505096435547
train,7,5,The calm monitor behind the bolts,The calm monitors behind the bolt,-6.401040554046631,-11.463540077209473,-6.021108627319336,-4.146108627319336,-5.706179618835449,-4.081179618835449
train,7,5,The small rabbit past the cables,The small rabbits past the cable,-7.388627052307129,-10.013627052307129,-7.142718315124512,-5.642718315124512,-6.904725074768066,-5.279725074768066
train,7,5,The calm dolphin beneath the trenches,The calm dolphins beneath the trench,-5.712968826293945,-10.275468826293945,-6.450831890106201,-4.200831890106201,-6.20387601852417,-3.82887601852417
train,7,5,The fuzzy frog behind the crates,The fuzzy frogs behind the crate,-14.567420959472656,-18.098670959472656,-16.003637313842773,-14.066137313842773,-15.357048988342285,-13.357048988342285
train,7,5,The small monitor outside the benches,The small monitors outside the bench,-1.7818266153335571,-6.656826496124268,-6.898124694824219,-1.2731248140335083,-6.979739189147949,-1.2297389507293701
train,7,5,The nervous panda behind the windows,The nervous pandas behind the window,-6.891665458679199,-10.1416654586792,-8.890403747558594,-7.265404224395752,-8.520442008972168,-7.020442008972168
train,7,5,The small dolphin beneath the barrels,The small dolphins beneath the barrel,-3.235814332962036,-8.485814094543457,-6.374931812286377,-2.999931812286377,-6.232911109924316,-2.8579111099243164
train,7,5,The nervous bat behind the windows,The nervous bats behind the window,-5.697414398193359,-8.50991439819336,-7.827527046203613,-5.577527046203613,-7.598495960235596,-5.348495960235596
train,7,5,The sleepy whale around the columns,The sleepy whales around the column,-15.644327163696289,-16.01932716369629,-15.438006401062012,-12.875506401062012,-15.160386085510254,-12.597886085510254
train,7,5,The sleepy shark behind the plants,The sleepy sharks behind the plant,-7.632551193237305,-12.320051193237305,-7.317500591278076,-5.942500591278076,-6.7422099113464355,-5.3672099113464355
train,7,5,The timid kitten outside the tables,The timid kittens outside the table,-12.259013175964355,-13.009013175964355,-15.328390121459961,-10.140890121459961,-15.025997161865234,-9.838497161865234
train,7,5,The small kit past the vines,The small kits past the vine,-16.781532287597656,-18.500282287597656,-16.953109741210938,-15.828110694885254,-17.16054916381836,-15.91054916381836
train,7,5,The small bat outside the stools,The small bats outside the stool,-13.66229248046875,-15.22479248046875,-14.972511291503906,-12.472511291503906,-14.81949520111084,-12.31949520111084
train,7,5,The timid kit beneath the columns,The timid kits beneath the column,-13.90381145477295,-14.84131145477295,-13.817317962646484,-12.004817962646484,-13.345366477966309,-11.595366477966309
train,7,5,The fuzzy dog past the boxes,The fuzzy dogs past the box,-15.192367553710938,-16.504867553710938,-15.719554901123047,-14.469554901123047,-14.513129234313965,-12.700629234313965
train,7,5,The timid lion past the barrels,The timid lions past the barrel,-8.260072708129883,-12.072572708129883,-9.442008972167969,-6.1920084953308105,-7.949023246765137,-3.9490230083465576
train,7,5,The nervous dolphin behind the windows,The nervous dolphins behind the window,-6.292623996734619,-9.230123519897461,-9.6356201171875,-8.0106201171875,-9.512592315673828,-7.762592315673828
train,7,5,The timid panda past the barrels,The timid pandas past the barrel,-7.2690043449401855,-10.019004821777344,-9.172586441040039,-7.797586441040039,-7.761409282684326,-5.511409282684326
train,7,5,The small shark outside the stools,The small sharks outside the stool,-10.236532211303711,-12.111532211303711,-12.250123023986816,-9.187623023986816,-12.089658737182617,-8.964658737182617
train,7,5,The bright kitten behind the valves,The bright kittens behind the valve,-12.941641807556152,-14.691641807556152,-14.601139068603516,-12.101139068603516,-14.36985969543457,-11.93235969543457
train,7,5,The small rabbit around the stools,The small rabbits around the stool,-6.768675804138184,-8.643675804138184,-7.391933441162109,-3.6419336795806885,-7.1426897048950195,-3.2676897048950195
train,7,5,The small turtle around the tanks,The small turtles around the tank,-6.285096645355225,-8.535096168518066,-7.636534690856934,-1.1365344524383545,-7.471492290496826,-0.9714922904968262
train,7,5,The timid lion outside the pipes,The timid lions outside the pipe,-4.941854000091553,-8.316853523254395,-6.983316898345947,-3.4833168983459473,-6.466031074523926,-3.091031074523926
train,7,5,The sleepy frog beneath the statues,The sleepy frogs beneath the statue,-4.241099834442139,-7.366099834442139,-7.650908946990967,-3.275908946990967,-7.582761764526367,-3.082761764526367
train,7,5,The nervous rabbit behind the windows,The nervous rabbits behind the window,-14.990361213684082,-17.427860260009766,-16.342538833618164,-14.405037879943848,-16.15915298461914,-14.28415298461914
train,7,5,The bright monitor beneath the trenches,The bright monitors beneath the trench,-4.636003017425537,-10.448502540588379,-7.2874250411987305,-2.7249252796173096,-7.2272844314575195,-2.6022844314575195
train,7,5,The fuzzy chick behind the crates,The fuzzy chicks behind the crate,-15.777105331420898,-16.7146053314209,-14.98051929473877,-12.85551929473877,-14.146800994873047,-12.084300994873047
train,7,5,The fuzzy kit around the carts,The fuzzy kits around the cart,-3.30336594581604,-5.053365707397461,-4.087545394897461,-3.337545394897461,-4.154311180114746,-3.529311418533325
train,7,5,The slender pup outside the piles,The slender pups outside the pile,-13.69652271270752,-15.63402271270752,-15.140817642211914,-13.703317642211914,-15.09291934967041,-13.65541934967041
train,7,5,The timid dolphin around the dams,The timid dolphins around the dam,-4.241159439086914,-5.366159439086914,-7.112734794616699,-1.8627350330352783,-7.063315391540527,-1.6883153915405273
train,7,5,The timid chick past the screws,The timid chicks past the screw,-14.566354751586914,-16.628854751586914,-15.344675064086914,-13.500925064086914,-14.224310874938965,-12.474310874938965
train,7,5,The sleepy dolphin beneath the boilers,The sleepy dolphins beneath the boiler,-4.233370780944824,-8.670870780944824,-6.735291481018066,-3.4852917194366455,-6.618746757507324,-3.243746757507324
train,7,5,The bright shark beneath the trenches,The bright sharks beneath the trench,-5.561081886291504,-9.748581886291504,-7.630754470825195,-3.8807547092437744,-7.301597595214844,-3.5515973567962646
train,7,5,The quiet chick behind the signs,The quiet chicks behind the sign,-7.018877029418945,-10.518877029418945,-8.166910171508789,-6.291910648345947,-7.572990894317627,-5.697990894317627
train,7,5,The calm turtle beneath the boxes,The calm turtles beneath the box,-14.253567695617676,-15.691067695617676,-14.633129119873047,-14.070629119873047,-14.590187072753906,-14.027687072753906
train,7,5,The quiet frog outside the pipes,The quiet frogs outside the pipe,-4.597999095916748,-8.722999572753906,-5.972026824951172,-4.597026824951172,-5.37712287902832,-4.25212287902832
train,7,5,The fuzzy turtle outside the cabins,The fuzzy turtles outside the cabin,-12.653585433959961,-14.153585433959961,-14.901525497436523,-9.901525497436523,-14.650102615356445,-9.650102615356445
train,7,5,The timid whale around the thresholds,The timid whales around the threshold,-7.787985801696777,-11.287985801696777,-9.669197082519531,-5.419197082519531,-9.537466049194336,-5.224966049194336
train,7,5,The sleepy whale behind the valves,The sleepy whales behind the valve,-7.263142108917236,-11.513142585754395,-7.802226543426514,-6.052226543426514,-7.094613075256348,-5.469613075256348
train,7,5,The sleepy turtle beneath the statues,The sleepy turtles beneath the statue,-4.762612342834473,-8.137612342834473,-8.302050590515137,-3.2395503520965576,-8.15393352508545,-3.028933048248291
train,7,5,The quiet dolphin past the screws,The quiet dolphins past the screw,-9.134181022644043,-11.321681022644043,-6.596189975738525,-6.096189975738525,-6.152653694152832,-5.527653694152832
train,7,5,The small panda beneath the boilers,The small pandas beneath the boiler,-11.771812438964844,-15.334312438964844,-16.28378677368164,-14.12753677368164,-16.144136428833008,-13.925385475158691
train,7,5,The sleepy panda outside the stools,The sleepy pandas outside the stool,-4.594597816467285,-7.719597816467285,-8.364557266235352,-4.489557266235352,-8.094908714294434,-4.157408237457275
train,7,5,The calm cock beneath the boxes,The calm cocks beneath the box,-12.169296264648438,-14.231796264648438,-11.391168594360352,-10.891168594360352,-11.171598434448242,-10.671598434448242
train,7,5,The nervous shark outside the pipes,The nervous sharks outside the pipe,-7.505898475646973,-11.005898475646973,-8.029025077819824,-5.779025077819824,-7.907440185546875,-5.657440185546875
train,7,5,The timid cow beneath the columns,The timid cows beneath the column,-13.809735298156738,-16.778486251831055,-17.891550064086914,-12.579049110412598,-17.31513214111328,-12.002632141113281
train,7,5,The fuzzy frog behind the plants,The fuzzy frogs behind the plant,-6.015201091766357,-12.5777006149292,-7.477797985076904,-3.602797746658325,-6.689852714538574,-3.064852714538574
train,7,5,The calm chick outside the benches,The calm chicks outside the bench,-3.6040029525756836,-6.479002952575684,-6.435568809509277,-2.4355685710906982,-6.208946228027344,-2.2089462280273438
train,7,5,The timid pup behind the rushes,The timid pups behind the rush,-12.239870071411133,-15.927370071411133,-11.792707443237305,-10.980207443237305,-11.627544403076172,-10.877544403076172
train,7,5,The nervous rabbit beneath the chains,The nervous rabbits beneath the chain,-16.638681411743164,-18.888681411743164,-15.099313735961914,-14.036813735961914,-14.36845588684082,-13.30595588684082
train,7,5,The quiet cow beneath the chairs,The quiet cows beneath the chair,-16.888750076293945,-17.920000076293945,-18.125957489013672,-16.625957489013672,-17.79485321044922,-16.20110321044922
train,7,5,The nervous bat beneath the chains,The nervous bats beneath the chain,-6.053686141967773,-8.053686141967773,-6.088224411010742,-5.463224411010742,-5.635660171508789,-4.760660171508789
train,7,5,The slender turtle past the logs,The slender turtles past the log,-19.19458770751953,-20.28833770751953,-19.35832405090332,-17.67082405090332,-18.50757598876953,-16.53882598876953
train,7,5,The fuzzy chick outside the cabins,The fuzzy chicks outside the cabin,-14.315850257873535,-15.753350257873535,-15.015114784240723,-12.702614784240723,-14.536355972290039,-12.286355972290039
train,7,5,The slender frog beneath the boilers,The slender frogs beneath the boiler,-2.1740946769714355,-7.2990946769714355,-5.732765197753906,-1.8577649593353271,-5.863948822021484,-1.8639488220214844
train,7,5,The small kitten behind the houses,The small kittens behind the house,-12.494644165039062,-15.619644165039062,-12.18868637084961,-10.68868637084961,-12.131322860717773,-10.693822860717773
train,7,5,The timid panda outside the pipes,The timid pandas outside the pipe,-4.231479167938232,-6.856479167938232,-6.461542129516602,-3.3365421295166016,-6.180094242095947,-3.0550942420959473
train,7,5,The nervous rat beneath the chains,The nervous rats beneath the chain,-19.66275405883789,-20.94400405883789,-17.577075958251953,-16.545825958251953,-17.016782760620117,-15.954282760620117
train,7,5,The bright cock outside the cabins,The bright cocks outside the cabin,-5.35066556930542,-6.72566556930542,-7.403968811035156,-4.028968811035156,-7.12743616104126,-3.7524359226226807
train,7,5,The slender panda behind the bolts,The slender pandas behind the bolt,-15.487853050231934,-16.92535400390625,-13.460611343383789,-12.960611343383789,-13.229391098022461,-12.604391098022461
train,7,5,The fuzzy rabbit past the vines,The fuzzy rabbits past the vine,-8.005661964416504,-11.818161964416504,-6.438067436218262,-5.938067436218262,-5.74866247177124,-5.24866247177124
train,7,5,The small rabbit around the towers,The small rabbits around the tower,-17.059860229492188,-18.122360229492188,-18.173383712768555,-13.235884666442871,-18.024961471557617,-13.087461471557617
train,7,5,The bright bat outside the benches,The bright bats outside the bench,-3.6684749126434326,-7.043475151062012,-6.070998191833496,-1.820998191833496,-6.037312030792236,-1.6623119115829468
train,7,5,The sleepy rabbit past the crates,The sleepy rabbits past the crate,-6.4310455322265625,-9.743545532226562,-8.092792510986328,-6.967792510986328,-7.1022844314575195,-4.3522844314575195
train,7,5,The bright cock behind the valves,The bright cocks behind the valve,-16.904905319213867,-17.279905319213867,-16.198217391967773,-15.291967391967773,-15.479560852050781,-14.698310852050781
train,7,5,The fuzzy lion outside the pots,The fuzzy lions outside the pot,-4.934000492095947,-8.809000968933105,-6.557129383087158,-2.932129383087158,-6.088902473449707,-2.338902473449707
train,7,5,The quiet kitten behind the signs,The quiet kittens behind the sign,-15.821603775024414,-18.071603775024414,-16.405109405517578,-14.967610359191895,-16.039384841918945,-14.789385795593262
train,7,5,The sleepy pup beneath the milestones,The sleepy pups beneath the milestone,-14.981709480285645,-16.73171043395996,-17.14132308959961,-12.328822135925293,-16.847307205200195,-12.003558158874512
train,7,5,The slender cock around the walls,The slender cocks around the wall,-11.762679100036621,-13.200179100036621,-11.444072723388672,-9.944072723388672,-11.163549423217773,-9.726049423217773
train,7,5,The fuzzy dog behind the plants,The fuzzy dogs behind the plant,-6.88055419921875,-13.13055419921875,-7.536780834197998,-5.036780834197998,-6.582214832305908,-4.207214832305908
train,7,5,The nervous bat behind the windows,The nervous bats behind the window,-14.07241439819336,-14.82241439819336,-14.265027046203613,-14.140027046203613,-13.910996437072754,-13.848496437072754
train,7,5,The sleepy cow around the belts,The sleepy cows around the belt,-7.275273323059082,-8.650273323059082,-7.9546918869018555,-3.5796918869018555,-7.359072685241699,-2.9840729236602783
train,7,5,The nervous dolphin beneath the chains,The nervous dolphins beneath the chain,-17.199901580810547,-19.199901580810547,-15.823420524597168,-14.760920524597168,-15.240815162658691,-14.053315162658691
train,7,5,The quiet turtle behind the signs,The quiet turtles behind the sign,-8.505635261535645,-12.193135261535645,-8.547152519226074,-6.172152042388916,-8.31183910369873,-5.811838626861572
train,7,5,The fuzzy monitor behind the houses,The fuzzy monitors behind the house,-4.570316314697266,-8.570316314697266,-6.444200038909912,-2.319200038909912,-6.4018635749816895,-2.2768635749816895
train,7,5,The slender dolphin past the logs,The slender dolphins past the log,-14.199443817138672,-16.324443817138672,-14.492645263671875,-13.930145263671875,-13.861746788024902,-13.049246788024902
train,7,5,The timid cow outside the tables,The timid cows outside the table,-15.13337230682373,-16.320873260498047,-15.74325180053711,-13.36825180053711,-15.516051292419434,-13.203551292419434
train,7,5,The slender panda outside the drums,The slender pandas outside the drum,-5.660276412963867,-8.160276412963867,-5.508814334869385,-2.2588143348693848,-5.50497579574585,-2.2549757957458496
train,7,5,The nervous turtle behind the windows,The nervous turtles behind the window,-7.903918266296387,-10.153918266296387,-11.464800834655762,-7.027300834655762,-10.976558685302734,-6.664059162139893
train,7,5,The sleepy turtle around the carts,The sleepy turtles around the cart,-7.018103122711182,-10.33060359954834,-7.20772647857666,-2.457726240158081,-7.059637546539307,-2.5596375465393066
train,7,5,The slender cock behind the valves,The slender cocks behind the valve,-6.031557559967041,-8.656557083129883,-4.597849369049072,-3.7228493690490723,-4.454888343811035,-3.454888105392456
train,7,5,The bright horse beneath the trenches,The bright horses beneath the trench,-6.292547702789307,-11.792548179626465,-7.182124137878418,-3.932124137878418,-6.757841110229492,-3.570341110229492
train,7,5,The fuzzy kit outside the cabins,The fuzzy kits outside the cabin,-13.622733116149902,-14.185233116149902,-15.313529014587402,-13.438529014587402,-15.144423484802246,-13.331923484802246
train,7,5,The slender chick outside the windows,The slender chicks outside the window,-5.515778064727783,-8.140778541564941,-9.09019660949707,-4.34019660949707,-9.043474197387695,-4.105973720550537
train,7,5,The slender dog beneath the carts,The slender dogs beneath the cart,-14.172502517700195,-15.297502517700195,-15.14607048034668,-13.45857048034668,-15.010537147521973,-13.323037147521973
train,7,5,The bright cock outside the pots,The bright cocks outside the pot,-18.292314529418945,-19.979814529418945,-19.001829147338867,-17.095579147338867,-18.386714935302734,-16.542964935302734
train,7,5,The slender lion around the walls,The slender lions around the wall,-14.520170211791992,-17.645170211791992,-13.796642303466797,-11.296642303466797,-13.69655704498291,-11.32155704498291
train,7,5,The quiet rat past the screws,The quiet rats past the screw,-8.880471229553223,-12.192971229553223,-7.774120330810547,-7.336620330810547,-6.970156669616699,-6.407656669616699
