split,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B
train,4,5,The fuzzy turtles,The fuzzy turtle,-10.995892524719238,-14.933392524719238,-13.588155746459961,-11.338155746459961,-13.588155746459961,-11.338155746459961
train,4,5,The sleepy monitors,The sleepy monitor,-3.4756860733032227,-9.100686073303223,-11.352237701416016,-3.7272374629974365,-11.352237701416016,-3.7272374629974365
train,4,5,The calm dolphins,The calm dolphin,-9.014904975891113,-13.952404975891113,-12.479849815368652,-8.854849815368652,-12.479849815368652,-8.854849815368652
train,4,5,The small pups,The small pup,-11.760034561157227,-15.135034561157227,-14.99668025970459,-11.62168025970459,-14.99668025970459,-11.62168025970459
train,4,5,The quiet whales,The quiet whale,-10.1151762008667,-13.5526762008667,-12.51131820678711,-9.82381820678711,-12.51131820678711,-9.82381820678711
train,4,5,The slender does,The slender doe,-14.900616645812988,-18.588115692138672,-18.151531219482422,-14.901532173156738,-18.151531219482422,-14.901532173156738
train,4,5,The fuzzy kittens,The fuzzy kitten,-11.943879127502441,-15.568879127502441,-13.378874778747559,-12.878874778747559,-13.378874778747559,-12.878874778747559
train,4,5,The bright dogs,The bright dog,-10.636468887329102,-14.386468887329102,-12.476988792419434,-11.789488792419434,-12.476988792419434,-11.789488792419434
train,4,5,The slender rabbits,The slender rabbit,-12.731504440307617,-15.606504440307617,-16.518779754638672,-11.268779754638672,-16.518779754638672,-11.268779754638672
train,4,5,The fuzzy whales,The fuzzy whale,-1.7897775173187256,-5.4147772789001465,-8.73615550994873,-2.2986555099487305,-8.73615550994873,-2.2986555099487305
train,4,5,The quiet pups,The quiet pup,-4.285320281982422,-8.160320281982422,-11.569273948669434,-4.756774425506592,-11.569273948669434,-4.756774425506592
train,4,5,The timid horses,The timid horse,-11.917840003967285,-15.167840003967285,-13.697525024414062,-13.072525024414062,-13.697525024414062,-13.072525024414062
train,4,5,The timid bats,The timid bat,-12.375409126281738,-15.312909126281738,-16.609867095947266,-10.359867095947266,-16.609867095947266,-10.359867095947266
train,4,5,The quiet dolphins,The quiet dolphin,-13.668299674987793,-16.10580062866211,-15.233725547790527,-13.546225547790527,-15.233725547790527,-13.546225547790527
train,4,5,The slender rabbits,The slender rabbit,-11.669004440307617,-15.606504440307617,-15.956279754638672,-11.643779754638672,-15.956279754638672,-11.643779754638672
train,4,5,The sleepy dolphins,The sleepy dolphin,-3.082515239715576,-7.957515239715576,-10.284869194030762,-3.3473691940307617,-10.284869194030762,-3.3473691940307617
train,4,5,The calm horses,The calm horse,-3.191596031188965,-8.379096031188965,-10.804204940795898,-3.8667054176330566,-10.804204940795898,-3.8667054176330566
train,4,5,The fuzzy cows,The fuzzy cow,-1.6248153448104858,-6.124815464019775,-9.326432228088379,-3.6389317512512207,-9.326432228088379,-3.6389317512512207
train,4,5,The calm chicks,The calm chick,-13.883467674255371,-15.914717674255371,-14.794621467590332,-12.263371467590332,-14.794621467590332,-12.263371467590332
train,4,5,The small turtles,The small turtle,-13.338587760925293,-18.71358871459961,-17.06271743774414,-14.187716484069824,-17.06271743774414,-14.187716484069824
train,4,5,The nervous kits,The nervous kit,-12.094417572021484,-12.781917572021484,-12.56398868560791,-10.93898868560791,-12.56398868560791,-10.93898868560791
train,4,5,The small rats,The small rat,-2.678621530532837,-9.928621292114258,-10.879741668701172,-3.442241668701172,-10.879741668701172,-3.442241668701172
train,4,5,The timid turtles,The timid turtle,-1.8370943069458008,-8.3995943069458,-11.433099746704102,-2.6830992698669434,-11.433099746704102,-2.6830992698669434
train,4,5,The nervous chicks,The nervous chick,-9.974823951721191,-13.912323951721191,-12.887359619140625,-10.074859619140625,-12.887359619140625,-10.074859619140625
train,4,5,The calm does,The calm doe,-12.166072845458984,-17.228572845458984,-11.82418441772461,-6.761684417724609,-11.82418441772461,-6.761684417724609
train,4,5,The sleepy pandas,The sleepy panda,-12.188987731933594,-14.438987731933594,-18.073726654052734,-13.011226654052734,-18.073726654052734,-13.011226654052734
train,4,5,The quiet kittens,The quiet kitten,-15.585620880126953,-17.898120880126953,-18.397634506225586,-14.397635459899902,-18.397634506225586,-14.397635459899902
train,4,5,The small frogs,The small frog,-8.76378345489502,-14.20128345489502,-10.269387245178223,-7.831887245178223,-10.269387245178223,-7.831887245178223
train,4,5,The small pandas,The small panda,-13.521770477294922,-15.334270477294922,-15.360251426696777,-14.672751426696777,-15.360251426696777,-14.672751426696777
train,4,5,The bright cocks,The bright cock,-15.102559089660645,-18.24318504333496,-20.602155685424805,-19.555280685424805,-20.602155685424805,-19.555280685424805
train,4,5,The nervous lions,The nervous lion,-10.970230102539062,-14.532730102539062,-15.728897094726562,-11.541397094726562,-15.728897094726562,-11.541397094726562
train,4,5,The bright lions,The bright lion,-14.212870597839355,-15.900370597839355,-14.156126022338867,-13.281126022338867,-14.156126022338867,-13.281126022338867
train,4,5,The slender kittens,The slender kitten,-3.970351219177246,-10.470351219177246,-13.442959785461426,-4.880459785461426,-13.442959785461426,-4.880459785461426
train,4,5,The bright kittens,The bright kitten,-13.567010879516602,-17.0670108795166,-15.023455619812012,-13.273455619812012,-15.023455619812012,-13.273455619812012
train,4,5,The calm turtles,The calm turtle,-12.214627265930176,-16.62087631225586,-15.658377647399902,-12.970877647399902,-15.658377647399902,-12.970877647399902
train,4,5,The quiet lions,The quiet lion,-9.967596054077148,-14.342596054077148,-12.471901893615723,-11.034401893615723,-12.471901893615723,-11.034401893615723
train,4,5,The nervous dolphins,The nervous dolphin,-9.889062881469727,-14.139062881469727,-12.251611709594727,-10.314111709594727,-12.251611709594727,-10.314111709594727
train,4,5,The timid cows,The timid cow,-8.3684663772583,-13.3059663772583,-14.03190803527832,-9.84440803527832,-14.03190803527832,-9.84440803527832
train,4,5,The calm rats,The calm rat,-11.9899263381958,-13.1149263381958,-11.294692993164062,-9.419692993164062,-11.294692993164062,-9.419692993164062
train,4,5,The timid sharks,The timid shark,-9.047197341918945,-13.797197341918945,-11.66568374633789,-10.66568374633789,-11.66568374633789,-10.66568374633789
train,4,5,The fuzzy monitors,The fuzzy monitor,-11.992432594299316,-15.617432594299316,-16.148731231689453,-12.39873218536377,-16.148731231689453,-12.39873218536377
train,4,5,The fuzzy whales,The fuzzy whale,-8.852277755737305,-11.789777755737305,-9.98615550994873,-9.54865550994873,-9.98615550994873,-9.54865550994873
train,4,5,The quiet sharks,The quiet shark,-11.682750701904297,-15.807750701904297,-14.485380172729492,-11.860380172729492,-14.485380172729492,-11.860380172729492
train,4,5,The calm cocks,The calm cock,-3.6278634071350098,-7.12786340713501,-11.041396141052246,-5.978896617889404,-11.041396141052246,-5.978896617889404
train,4,5,The slender dolphins,The slender dolphin,-2.5722668170928955,-8.384766578674316,-9.124984741210938,-1.9374852180480957,-9.124984741210938,-1.9374852180480957
train,4,5,The calm dolphins,The calm dolphin,-10.514904975891113,-13.327404975891113,-12.292349815368652,-9.917349815368652,-12.292349815368652,-9.917349815368652
train,4,5,The sleepy whales,The sleepy whale,-11.483869552612305,-15.421369552612305,-13.217329978942871,-12.279829978942871,-13.217329978942871,-12.279829978942871
train,4,5,The timid rats,The timid rat,-13.595158576965332,-15.720158576965332,-15.540870666503906,-13.228370666503906,-15.540870666503906,-13.228370666503906
train,4,5,The nervous chicks,The nervous chick,-14.849823951721191,-17.599822998046875,-16.949859619140625,-14.637359619140625,-16.949859619140625,-14.637359619140625
train,4,5,The sleepy frogs,The sleepy frog,-12.526010513305664,-17.151010513305664,-15.555716514587402,-14.399466514587402,-15.555716514587402,-14.399466514587402
train,4,5,The slender chicks,The slender chick,-13.76294231414795,-16.512943267822266,-15.653290748596191,-15.372040748596191,-15.653290748596191,-15.372040748596191
train,4,5,The slender does,The slender doe,-10.338116645812988,-13.025616645812988,-10.839032173156738,-9.776532173156738,-10.839032173156738,-9.776532173156738
train,4,5,The slender cows,The slender cow,-13.445966720581055,-16.602216720581055,-17.347835540771484,-14.910335540771484,-17.347835540771484,-14.910335540771484
train,4,5,The sleepy turtles,The sleepy turtle,-11.070040702819824,-17.07004165649414,-13.371381759643555,-12.496381759643555,-13.371381759643555,-12.496381759643555
train,4,5,The nervous sharks,The nervous shark,-10.575559616088867,-14.513059616088867,-14.568163871765137,-11.255663871765137,-14.568163871765137,-11.255663871765137
train,4,5,The calm pandas,The calm panda,-12.839308738708496,-14.526808738708496,-13.929540634155273,-13.367040634155273,-13.929540634155273,-13.367040634155273
train,4,5,The calm frogs,The calm frog,-8.758075714111328,-13.070575714111328,-12.277338027954102,-9.402338027954102,-12.277338027954102,-9.402338027954102
train,4,5,The small pups,The small pup,-13.322534561157227,-17.072534561157227,-14.24668025970459,-10.93418025970459,-14.24668025970459,-10.93418025970459
train,4,5,The nervous rats,The nervous rat,-12.983959197998047,-14.671459197998047,-13.482378959655762,-12.232378959655762,-13.482378959655762,-12.232378959655762
train,4,5,The timid rats,The timid rat,-13.282658576965332,-16.688907623291016,-17.697120666503906,-11.915870666503906,-17.697120666503906,-11.915870666503906
train,4,5,The timid chicks,The timid chick,-12.112547874450684,-16.393798828125,-15.414212226867676,-13.320462226867676,-15.414212226867676,-13.320462226867676
train,4,5,The quiet whales,The quiet whale,-9.5526762008667,-13.6776762008667,-10.01131820678711,-9.69881820678711,-10.01131820678711,-9.69881820678711
train,4,5,The timid sharks,The timid shark,-2.2971973419189453,-7.547197341918945,-9.97818374633789,-2.9781839847564697,-9.97818374633789,-2.9781839847564697
train,4,5,The slender whales,The slender whale,-12.203048706054688,-14.765548706054688,-15.518177032470703,-13.924427032470703,-15.518177032470703,-13.924427032470703
train,4,5,The fuzzy bats,The fuzzy bat,-10.613373756408691,-14.988373756408691,-15.010824203491211,-10.010824203491211,-15.010824203491211,-10.010824203491211
train,4,5,The nervous rabbits,The nervous rabbit,-10.753619194030762,-14.691119194030762,-12.839131355285645,-10.776631355285645,-12.839131355285645,-10.776631355285645
train,4,5,The calm whales,The calm whale,-2.815929889678955,-6.315929889678955,-9.10654354095459,-2.7315430641174316,-9.10654354095459,-2.7315430641174316
train,4,5,The nervous kittens,The nervous kitten,-4.379205226898193,-8.379204750061035,-12.560938835144043,-5.248438835144043,-12.560938835144043,-5.248438835144043
train,4,5,The bright kittens,The bright kitten,-14.004510879516602,-17.0045108795166,-15.273455619812012,-14.585955619812012,-15.273455619812012,-14.585955619812012
train,4,5,The slender horses,The slender horse,-14.609918594360352,-16.17241859436035,-16.264230728149414,-15.201730728149414,-16.264230728149414,-15.201730728149414
train,4,5,The nervous turtles,The nervous turtle,-12.318115234375,-15.130615234375,-13.628247261047363,-13.128247261047363,-13.628247261047363,-13.128247261047363
train,4,5,The timid lions,The timid lion,-2.8297245502471924,-8.892224311828613,-10.26001262664795,-2.94751238822937,-10.26001262664795,-2.94751238822937
train,4,5,The quiet bats,The quiet bat,-2.24532413482666,-6.99532413482666,-9.156393051147461,-2.531392812728882,-9.156393051147461,-2.531392812728882
train,4,5,The fuzzy dolphins,The fuzzy dolphin,-2.4898056983947754,-7.364805698394775,-9.386503219604492,-2.761502981185913,-9.386503219604492,-2.761502981185913
train,4,5,The small dolphins,The small dolphin,-1.8671528100967407,-7.992152690887451,-9.615410804748535,-1.9904109239578247,-9.615410804748535,-1.9904109239578247
train,4,5,The bright sharks,The bright shark,-11.176008224487305,-14.988508224487305,-12.740523338317871,-11.615523338317871,-12.740523338317871,-11.615523338317871
train,4,5,The quiet rabbits,The quiet rabbit,-12.440370559692383,-15.127870559692383,-12.914224624633789,-12.601724624633789,-12.914224624633789,-12.601724624633789
train,4,5,The sleepy kits,The sleepy kit,-11.1464204788208,-12.3964204788208,-16.3225040435791,-12.041253089904785,-16.3225040435791,-12.041253089904785
train,4,5,The nervous turtles,The nervous turtle,-12.068115234375,-15.318115234375,-13.690747261047363,-12.628247261047363,-13.690747261047363,-12.628247261047363
train,4,5,The sleepy whales,The sleepy whale,-10.483869552612305,-12.233869552612305,-12.654829978942871,-8.717329978942871,-12.654829978942871,-8.717329978942871
train,4,5,The bright monitors,The bright monitor,-13.645746231079102,-15.958246231079102,-14.451866149902344,-14.014366149902344,-14.451866149902344,-14.014366149902344
train,4,5,The nervous rabbits,The nervous rabbit,-2.50361967086792,-7.25361967086792,-10.839131355285645,-3.3391311168670654,-10.839131355285645,-3.3391311168670654
train,4,5,The timid monitors,The timid monitor,-3.061990737915039,-9.311990737915039,-8.04078483581543,-2.2907843589782715,-8.04078483581543,-2.2907843589782715
train,4,5,The timid kittens,The timid kitten,-3.832151412963867,-9.582151412963867,-12.738702774047852,-4.363702297210693,-12.738702774047852,-4.363702297210693
train,4,5,The fuzzy turtles,The fuzzy turtle,-9.495892524719238,-15.120892524719238,-12.150655746459961,-10.213155746459961,-12.150655746459961,-10.213155746459961
train,4,5,The sleepy rats,The sleepy rat,-13.241328239440918,-16.0538272857666,-15.65152645111084,-14.46402645111084,-15.65152645111084,-14.46402645111084
train,4,5,The quiet horses,The quiet horse,-11.74481201171875,-15.05731201171875,-13.993391990661621,-11.993391990661621,-13.993391990661621,-11.993391990661621
train,4,5,The calm horses,The calm horse,-11.066596031188965,-15.347846031188965,-14.741704940795898,-11.116704940795898,-14.741704940795898,-11.116704940795898
train,4,5,The fuzzy pandas,The fuzzy panda,-13.39514446258545,-15.20764446258545,-13.747529029846191,-12.372529029846191,-13.747529029846191,-12.372529029846191
train,4,5,The sleepy horses,The sleepy horse,-2.9129295349121094,-8.60042953491211,-11.05293083190918,-4.17793083190918,-11.05293083190918,-4.17793083190918
train,4,5,The sleepy dogs,The sleepy dog,-3.4532124996185303,-8.20321273803711,-12.080273628234863,-4.517773628234863,-12.080273628234863,-4.517773628234863
train,4,5,The sleepy does,The sleepy doe,-12.168182373046875,-14.168182373046875,-16.50420379638672,-13.816704750061035,-16.50420379638672,-13.816704750061035
train,4,5,The bright cows,The bright cow,-1.845935344696045,-7.345935344696045,-8.709525108337402,-2.7095255851745605,-8.709525108337402,-2.7095255851745605
train,4,5,The quiet pups,The quiet pup,-11.222820281982422,-13.160320281982422,-13.694273948669434,-10.069273948669434,-13.694273948669434,-10.069273948669434
train,4,5,The nervous cows,The nervous cow,-9.62234115600586,-12.68484115600586,-10.394143104553223,-9.956643104553223,-10.394143104553223,-9.956643104553223
train,4,5,The quiet sharks,The quiet shark,-13.557750701904297,-16.620250701904297,-16.079130172729492,-12.985380172729492,-16.079130172729492,-12.985380172729492
train,4,5,The calm cows,The calm cow,-11.503401756286621,-14.628401756286621,-15.628808975219727,-12.191308975219727,-15.628808975219727,-12.191308975219727
train,4,5,The nervous frogs,The nervous frog,-12.111295700073242,-15.236295700073242,-12.899168014526367,-12.274168014526367,-12.899168014526367,-12.274168014526367
train,4,5,The small lions,The small lion,-10.534215927124023,-15.409215927124023,-15.015235900878906,-10.952735900878906,-15.015235900878906,-10.952735900878906
train,4,5,The timid dolphins,The timid dolphin,-10.18493366241455,-15.62243366241455,-13.203071594238281,-10.015571594238281,-13.203071594238281,-10.015571594238281
train,4,5,The bright bats,The bright bat,-15.461665153503418,-17.336666107177734,-18.56981658935547,-17.00731658935547,-18.56981658935547,-17.00731658935547
train,4,5,The small does,The small doe,-13.462080001831055,-15.962080001831055,-14.449056625366211,-12.386556625366211,-14.449056625366211,-12.386556625366211
train,4,5,The small bats,The small bat,-10.755746841430664,-13.755746841430664,-11.511110305786133,-8.948610305786133,-11.511110305786133,-8.948610305786133
train,4,5,The quiet kittens,The quiet kitten,-12.460620880126953,-15.773120880126953,-13.397635459899902,-12.210135459899902,-13.397635459899902,-12.210135459899902
train,4,5,The nervous dolphins,The nervous dolphin,-12.639062881469727,-17.420312881469727,-16.189111709594727,-13.751611709594727,-16.189111709594727,-13.751611709594727
train,4,5,The small monitors,The small monitor,-13.76943302154541,-16.269433975219727,-16.142715454101562,-14.705215454101562,-16.142715454101562,-14.705215454101562
train,4,5,The bright pups,The bright pup,-3.900115728378296,-8.400115966796875,-8.431524276733398,-3.6190245151519775,-8.431524276733398,-3.6190245151519775
train,4,5,The sleepy pandas,The sleepy panda,-11.126487731933594,-12.688987731933594,-13.761226654052734,-9.323726654052734,-13.761226654052734,-9.323726654052734
train,4,5,The calm chicks,The calm chick,-3.320967197418213,-7.508467197418213,-8.825871467590332,-4.075871467590332,-8.825871467590332,-4.075871467590332
train,4,5,The nervous sharks,The nervous shark,-12.825559616088867,-16.638059616088867,-16.661914825439453,-14.505663871765137,-16.661914825439453,-14.505663871765137
train,4,5,The slender frogs,The slender frog,-9.043392181396484,-14.043392181396484,-11.448844909667969,-9.886344909667969,-11.448844909667969,-9.886344909667969
train,4,5,The small pups,The small pup,-3.3225350379943848,-9.635034561157227,-7.74668025970459,-2.55918025970459,-7.74668025970459,-2.55918025970459
train,4,5,The nervous bats,The nervous bat,-9.044283866882324,-12.481783866882324,-14.468232154846191,-9.655732154846191,-14.468232154846191,-9.655732154846191
train,4,5,The timid pups,The timid pup,-12.643210411071777,-15.643210411071777,-14.135819435119629,-12.760819435119629,-14.135819435119629,-12.760819435119629
train,4,5,The quiet turtles,The quiet turtle,-8.248029708862305,-11.123029708862305,-10.390213012695312,-6.1402130126953125,-10.390213012695312,-6.1402130126953125
train,4,5,The timid pups,The timid pup,-8.955710411071777,-13.955710411071777,-14.885819435119629,-10.573319435119629,-14.885819435119629,-10.573319435119629
train,4,5,The fuzzy rabbits,The fuzzy rabbit,-11.676396369934082,-15.051396369934082,-14.741595268249512,-11.804095268249512,-14.741595268249512,-11.804095268249512
train,4,5,The small chicks,The small chick,-2.650784969329834,-9.088285446166992,-9.938292503356934,-3.5007922649383545,-9.938292503356934,-3.5007922649383545
train,4,5,The nervous whales,The nervous whale,-14.599639892578125,-16.630889892578125,-16.66438102722168,-13.820631980895996,-16.66438102722168,-13.820631980895996
train,4,5,The small bats,The small bat,-14.130746841430664,-18.005746841430664,-18.198610305786133,-13.386110305786133,-18.198610305786133,-13.386110305786133
train,4,5,The fuzzy horses,The fuzzy horse,-2.4565436840057373,-8.206543922424316,-9.375398635864258,-2.6878981590270996,-9.375398635864258,-2.6878981590270996
train,4,5,The slender does,The slender doe,-11.525616645812988,-15.275616645812988,-15.307782173156738,-11.526532173156738,-15.307782173156738,-11.526532173156738
train,4,5,The sleepy does,The sleepy doe,-9.980682373046875,-13.605682373046875,-12.191704750061035,-7.941704273223877,-12.191704750061035,-7.941704273223877
train,4,5,The calm rats,The calm rat,-13.4899263381958,-16.927425384521484,-15.669692993164062,-12.919692993164062,-15.669692993164062,-12.919692993164062
train,4,5,The slender kittens,The slender kitten,-15.157851219177246,-19.220352172851562,-16.13045883178711,-15.630459785461426,-16.13045883178711,-15.630459785461426
train,4,5,The slender lions,The slender lion,-12.486273765563965,-14.736273765563965,-13.312881469726562,-10.687881469726562,-13.312881469726562,-10.687881469726562
train,4,5,The small horses,The small horse,-2.40891170501709,-8.65891170501709,-10.927980422973633,-3.552980422973633,-10.927980422973633,-3.552980422973633
train,4,5,The quiet rats,The quiet rat,-9.747380256652832,-13.247380256652832,-11.072334289550781,-7.822334289550781,-11.072334289550781,-7.822334289550781
train,4,5,The sleepy rats,The sleepy rat,-11.178828239440918,-13.991328239440918,-12.77652645111084,-11.15152645111084,-12.77652645111084,-11.15152645111084
train,4,5,The nervous dogs,The nervous dog,-2.937612295150757,-7.812612533569336,-11.4668607711792,-4.529360771179199,-11.4668607711792,-4.529360771179199
train,4,5,The small lions,The small lion,-13.284215927124023,-16.909215927124023,-14.952735900878906,-13.390235900878906,-14.952735900878906,-13.390235900878906
train,4,5,The slender chicks,The slender chick,-2.9504427909851074,-8.70044231414795,-6.37204122543335,-3.1220409870147705,-6.37204122543335,-3.1220409870147705
train,4,5,The slender turtles,The slender turtle,-11.023833274841309,-15.773833274841309,-16.55120849609375,-13.58245849609375,-16.55120849609375,-13.58245849609375
train,4,5,The nervous pups,The nervous pup,-3.705671787261963,-7.580671787261963,-7.823860168457031,-3.386359930038452,-7.823860168457031,-3.386359930038452
train,4,5,The small dogs,The small dog,-2.249891757965088,-8.31239128112793,-11.3599271774292,-2.859927177429199,-11.3599271774292,-2.859927177429199
train,4,5,The slender dolphins,The slender dolphin,-9.634766578674316,-14.447266578674316,-13.749984741210938,-10.187484741210938,-13.749984741210938,-10.187484741210938
train,4,5,The bright dogs,The bright dog,-12.698968887329102,-15.573968887329102,-13.726988792419434,-13.039488792419434,-13.726988792419434,-13.039488792419434
train,4,5,The nervous lions,The nervous lion,-3.4077296257019043,-7.282729625701904,-9.603897094726562,-3.6663970947265625,-9.603897094726562,-3.6663970947265625
train,4,5,The timid turtles,The timid turtle,-14.0870943069458,-18.805843353271484,-17.7143497467041,-14.870599746704102,-17.7143497467041,-14.870599746704102
train,4,5,The bright whales,The bright whale,-8.576214790344238,-12.888714790344238,-11.31646728515625,-9.44146728515625,-11.31646728515625,-9.44146728515625
train,4,5,The slender pandas,The slender panda,-3.1582300662994385,-8.15822982788086,-11.32080078125,-4.820800304412842,-11.32080078125,-4.820800304412842
train,4,5,The small dogs,The small dog,-8.81239128112793,-10.81239128112793,-10.7974271774292,-6.234927177429199,-10.7974271774292,-6.234927177429199
train,4,5,The quiet horses,The quiet horse,-11.30731201171875,-14.74481201171875,-12.993391990661621,-11.430891990661621,-12.993391990661621,-11.430891990661621
train,4,5,The small kits,The small kit,-2.3113815784454346,-5.5613813400268555,-11.229415893554688,-4.4169158935546875,-11.229415893554688,-4.4169158935546875
train,4,5,The nervous bats,The nervous bat,-12.044283866882324,-14.794283866882324,-15.280732154846191,-9.843232154846191,-15.280732154846191,-9.843232154846191
train,4,5,The sleepy turtles,The sleepy turtle,-12.757540702819824,-15.788790702819824,-14.871381759643555,-13.246381759643555,-14.871381759643555,-13.246381759643555
train,4,5,The sleepy whales,The sleepy whale,-2.671370029449463,-6.296370029449463,-9.967329978942871,-2.717329502105713,-9.967329978942871,-2.717329502105713
train,4,5,The timid pups,The timid pup,-14.080710411071777,-17.736961364746094,-14.573319435119629,-14.260819435119629,-14.573319435119629,-14.260819435119629
train,4,5,The small kittens,The small kitten,-14.84672737121582,-18.15922737121582,-16.179033279418945,-13.491533279418945,-16.179033279418945,-13.491533279418945
train,4,5,The small sharks,The small shark,-11.50238037109375,-15.43988037109375,-14.649778366088867,-12.399778366088867,-14.649778366088867,-12.399778366088867
train,4,5,The small pandas,The small panda,-14.959270477294922,-18.146770477294922,-19.57900047302246,-15.860251426696777,-19.57900047302246,-15.860251426696777
train,4,5,The small does,The small doe,-13.962080001831055,-17.462080001831055,-16.85530662536621,-14.824056625366211,-16.85530662536621,-14.824056625366211
train,4,5,The bright rats,The bright rat,-10.790879249572754,-14.478379249572754,-15.64445972442627,-11.45695972442627,-15.64445972442627,-11.45695972442627
train,4,5,The bright turtles,The bright turtle,-8.767719268798828,-13.892719268798828,-12.937362670898438,-9.687362670898438,-12.937362670898438,-9.687362670898438
train,4,5,The small kittens,The small kitten,-3.409226894378662,-10.28422737121582,-12.741533279418945,-3.8040337562561035,-12.741533279418945,-3.8040337562561035
train,4,5,The sleepy chicks,The sleepy chick,-12.02310848236084,-15.39810848236084,-13.87273120880127,-11.87273120880127,-13.87273120880127,-11.87273120880127
train,4,5,The bright chicks,The bright chick,-13.249897003173828,-16.593647003173828,-15.636087417602539,-13.573587417602539,-15.636087417602539,-13.573587417602539
train,4,5,The sleepy lions,The sleepy lion,-11.710993766784668,-13.773493766784668,-13.196903228759766,-10.321903228759766,-13.196903228759766,-10.321903228759766
train,4,5,The sleepy sharks,The sleepy shark,-11.350516319274902,-13.975516319274902,-14.767419815063477,-10.517419815063477,-14.767419815063477,-10.517419815063477
train,4,5,The fuzzy bats,The fuzzy bat,-12.550873756408691,-14.300873756408691,-15.510824203491211,-10.948324203491211,-15.510824203491211,-10.948324203491211
train,4,5,The nervous does,The nervous doe,-10.216732025146484,-15.216732025146484,-13.048582077026367,-12.361082077026367,-13.048582077026367,-12.361082077026367
train,4,5,The bright frogs,The bright frog,-13.08140754699707,-19.11265754699707,-14.385025024414062,-12.885025024414062,-14.385025024414062,-12.885025024414062
train,4,5,The timid pandas,The timid panda,-9.114913940429688,-13.739913940429688,-16.98866844177246,-12.488667488098145,-16.98866844177246,-12.488667488098145
train,4,5,The bright dolphins,The bright dolphin,-11.876142501831055,-14.376142501831055,-13.10224437713623,-10.03974437713623,-13.10224437713623,-10.03974437713623
train,4,5,The fuzzy kits,The fuzzy kit,-10.841642379760742,-11.591642379760742,-13.022665023803711,-11.710165023803711,-13.022665023803711,-11.710165023803711
train,4,5,The calm cows,The calm cow,-2.440901756286621,-7.378401756286621,-9.628808975219727,-3.6913092136383057,-9.628808975219727,-3.6913092136383057
train,4,5,The sleepy dogs,The sleepy dog,-12.39071273803711,-16.20321273803711,-16.799022674560547,-13.205273628234863,-16.799022674560547,-13.205273628234863
train,4,5,The sleepy whales,The sleepy whale,-11.108869552612305,-14.796369552612305,-13.717329978942871,-11.654829978942871,-13.717329978942871,-11.654829978942871
train,4,5,The sleepy dogs,The sleepy dog,-11.01571273803711,-14.57821273803711,-12.830273628234863,-11.705273628234863,-12.830273628234863,-11.705273628234863
