split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,4,1,The quiet lion,The quiet lions,-11.034401893615723,-12.471901893615723,-14.342596054077148,-9.967596054077148,-14.395546913146973,-9.770546913146973,
train,0,4,1,The nervous dolphin,The nervous dolphins,-10.314111709594727,-12.251611709594727,-14.139062881469727,-9.889062881469727,-14.307723999023438,-9.682723999023438,
train,0,4,1,The timid cow,The timid cows,-9.84440803527832,-14.03190803527832,-13.3059663772583,-8.3684663772583,-15.053181648254395,-10.865681648254395,
train,0,4,1,The calm rat,The calm rats,-9.419692993164062,-11.294692993164062,-13.1149263381958,-11.9899263381958,-14.10427474975586,-12.41677474975586,
train,0,4,1,The timid shark,The timid sharks,-10.66568374633789,-11.66568374633789,-13.797197341918945,-9.047197341918945,-13.713621139526367,-9.651121139526367,
train,0,4,1,The fuzzy monitor,The fuzzy monitors,-12.39873218536377,-16.148731231689453,-15.617432594299316,-11.992432594299316,-16.81937026977539,-12.506869316101074,
train,0,4,1,The fuzzy whale,The fuzzy whales,-9.54865550994873,-9.98615550994873,-11.789777755737305,-8.852277755737305,-12.027709007263184,-9.402709007263184,
train,0,4,1,The quiet shark,The quiet sharks,-11.860380172729492,-14.485380172729492,-15.807750701904297,-11.682750701904297,-15.029897689819336,-10.342397689819336,
train,0,4,1,The calm cock,The calm cocks,-5.978896617889404,-11.041396141052246,-7.12786340713501,-3.6278634071350098,-5.603302955627441,-2.9783027172088623,
train,0,4,1,The slender dolphin,The slender dolphins,-1.9374852180480957,-9.124984741210938,-8.384766578674316,-2.5722668170928955,-8.052826881408691,-2.3028268814086914,
train,0,4,1,The calm dolphin,The calm dolphins,-9.917349815368652,-12.292349815368652,-13.327404975891113,-10.514904975891113,-14.396809577941895,-12.021809577941895,
train,0,4,1,The sleepy whale,The sleepy whales,-12.279829978942871,-13.217329978942871,-15.421369552612305,-11.483869552612305,-15.170843124389648,-11.608343124389648,
train,0,4,1,The timid rat,The timid rats,-13.228370666503906,-15.540870666503906,-15.720158576965332,-13.595158576965332,-16.220731735229492,-14.033231735229492,
train,0,4,1,The nervous chick,The nervous chicks,-14.637359619140625,-16.949859619140625,-17.599822998046875,-14.849823951721191,-16.975215911865234,-12.818965911865234,
train,0,4,1,The sleepy frog,The sleepy frogs,-14.399466514587402,-15.555716514587402,-17.151010513305664,-12.526010513305664,-17.104480743408203,-12.698230743408203,
train,0,4,1,The slender chick,The slender chicks,-15.372040748596191,-15.653290748596191,-16.512943267822266,-13.76294231414795,-17.676748275756836,-13.926748275756836,
train,0,4,1,The slender doe,The slender does,-9.776532173156738,-10.839032173156738,-13.025616645812988,-10.338116645812988,-15.38872241973877,-12.13872241973877,
train,0,4,1,The slender cow,The slender cows,-14.910335540771484,-17.347835540771484,-16.602216720581055,-13.445966720581055,-16.220102310180664,-13.157601356506348,
train,0,4,1,The sleepy turtle,The sleepy turtles,-12.496381759643555,-13.371381759643555,-17.07004165649414,-11.070040702819824,-16.820575714111328,-10.883075714111328,
train,0,4,1,The nervous shark,The nervous sharks,-11.255663871765137,-14.568163871765137,-14.513059616088867,-10.575559616088867,-14.698553085327148,-9.823553085327148,
train,0,4,1,The calm panda,The calm pandas,-13.367040634155273,-13.929540634155273,-14.526808738708496,-12.839308738708496,-15.824411392211914,-13.574411392211914,
train,0,4,1,The calm frog,The calm frogs,-9.402338027954102,-12.277338027954102,-13.070575714111328,-8.758075714111328,-12.685206413269043,-8.372706413269043,
train,0,4,1,The small pup,The small pups,-10.93418025970459,-14.24668025970459,-17.072534561157227,-13.322534561157227,-17.24642562866211,-13.933926582336426,
train,0,4,1,The nervous rat,The nervous rats,-12.232378959655762,-13.482378959655762,-14.671459197998047,-12.983959197998047,-14.324239730834961,-12.449239730834961,
train,0,4,1,The timid rat,The timid rats,-11.915870666503906,-17.697120666503906,-16.688907623291016,-13.282658576965332,-17.439481735229492,-14.345731735229492,
train,0,4,1,The timid chick,The timid chicks,-13.320462226867676,-15.414212226867676,-16.393798828125,-12.112547874450684,-16.3109188079834,-12.748419761657715,
train,0,4,1,The quiet whale,The quiet whales,-9.69881820678711,-10.01131820678711,-13.6776762008667,-9.5526762008667,-13.02306842803955,-8.52306842803955,
train,0,4,1,The timid shark,The timid sharks,-2.9781839847564697,-9.97818374633789,-7.547197341918945,-2.2971973419189453,-6.963621616363525,-1.9636213779449463,
train,0,4,1,The slender whale,The slender whales,-13.924427032470703,-15.518177032470703,-14.765548706054688,-12.203048706054688,-14.969738006591797,-11.469738006591797,
train,0,4,1,The fuzzy bat,The fuzzy bats,-10.010824203491211,-15.010824203491211,-14.988373756408691,-10.613373756408691,-14.446016311645508,-10.258516311645508,
train,0,4,1,The nervous rabbit,The nervous rabbits,-10.776631355285645,-12.839131355285645,-14.691119194030762,-10.753619194030762,-15.391036987304688,-11.766036987304688,
train,0,4,1,The calm whale,The calm whales,-2.7315430641174316,-9.10654354095459,-6.315929889678955,-2.815929889678955,-5.4205827713012695,-2.0455830097198486,
train,0,4,1,The nervous kitten,The nervous kittens,-5.248438835144043,-12.560938835144043,-8.379204750061035,-4.379205226898193,-9.427092552185059,-3.3020920753479004,
train,0,4,1,The bright kitten,The bright kittens,-14.585955619812012,-15.273455619812012,-17.0045108795166,-14.004510879516602,-19.113027572631836,-15.675528526306152,
train,0,4,1,The slender horse,The slender horses,-15.201730728149414,-16.264230728149414,-16.17241859436035,-14.609918594360352,-16.614198684692383,-14.989198684692383,
train,0,4,1,The nervous turtle,The nervous turtles,-13.128247261047363,-13.628247261047363,-15.130615234375,-12.318115234375,-13.66478157043457,-10.97728157043457,
train,0,4,1,The timid lion,The timid lions,-2.94751238822937,-10.26001262664795,-8.892224311828613,-2.8297245502471924,-8.516631126403809,-2.7666306495666504,
train,0,4,1,The quiet bat,The quiet bats,-2.531392812728882,-9.156393051147461,-6.99532413482666,-2.24532413482666,-6.375273704528809,-1.8752739429473877,
train,0,4,1,The fuzzy dolphin,The fuzzy dolphins,-2.761502981185913,-9.386503219604492,-7.364805698394775,-2.4898056983947754,-7.503150939941406,-2.6281511783599854,
train,0,4,1,The small dolphin,The small dolphins,-1.9904109239578247,-9.615410804748535,-7.992152690887451,-1.8671528100967407,-7.759544849395752,-2.384544849395752,
train,0,4,1,The bright shark,The bright sharks,-11.615523338317871,-12.740523338317871,-14.988508224487305,-11.176008224487305,-14.8223295211792,-10.8223295211792,
train,0,4,1,The quiet rabbit,The quiet rabbits,-12.601724624633789,-12.914224624633789,-15.127870559692383,-12.440370559692383,-16.001483917236328,-12.907734870910645,
train,0,4,1,The sleepy kit,The sleepy kits,-12.041253089904785,-16.3225040435791,-12.3964204788208,-11.1464204788208,-12.552970886230469,-11.177970886230469,
train,0,4,1,The nervous turtle,The nervous turtles,-12.628247261047363,-13.690747261047363,-15.318115234375,-12.068115234375,-15.41478157043457,-11.72728157043457,
train,0,4,1,The sleepy whale,The sleepy whales,-8.717329978942871,-12.654829978942871,-12.233869552612305,-10.483869552612305,-11.983343124389648,-10.233343124389648,
train,0,4,1,The bright monitor,The bright monitors,-14.014366149902344,-14.451866149902344,-15.958246231079102,-13.645746231079102,-15.638856887817383,-13.513856887817383,
train,0,4,1,The nervous rabbit,The nervous rabbits,-3.3391311168670654,-10.839131355285645,-7.25361967086792,-2.50361967086792,-8.203536987304688,-2.3285367488861084,
train,0,4,1,The timid monitor,The timid monitors,-2.2907843589782715,-8.04078483581543,-9.311990737915039,-3.061990737915039,-9.435742378234863,-4.060742378234863,
train,0,4,1,The timid kitten,The timid kittens,-4.363702297210693,-12.738702774047852,-9.582151412963867,-3.832151412963867,-9.617157936096191,-3.3046584129333496,
train,0,4,1,The fuzzy turtle,The fuzzy turtles,-10.213155746459961,-12.150655746459961,-15.120892524719238,-9.495892524719238,-14.249966621398926,-8.249966621398926,
train,0,4,1,The sleepy rat,The sleepy rats,-14.46402645111084,-15.65152645111084,-16.0538272857666,-13.241328239440918,-17.49424171447754,-13.869242668151855,
train,0,4,1,The quiet horse,The quiet horses,-11.993391990661621,-13.993391990661621,-15.05731201171875,-11.74481201171875,-14.614394187927246,-11.364394187927246,
train,0,4,1,The calm horse,The calm horses,-11.116704940795898,-14.741704940795898,-15.347846031188965,-11.066596031188965,-15.742253303527832,-11.367253303527832,
train,0,4,1,The fuzzy panda,The fuzzy pandas,-12.372529029846191,-13.747529029846191,-15.20764446258545,-13.39514446258545,-14.951750755310059,-13.826750755310059,
train,0,4,1,The sleepy horse,The sleepy horses,-4.17793083190918,-11.05293083190918,-8.60042953491211,-2.9129295349121094,-8.353397369384766,-2.3533971309661865,
train,0,4,1,The sleepy dog,The sleepy dogs,-4.517773628234863,-12.080273628234863,-8.20321273803711,-3.4532124996185303,-8.483010292053223,-2.5455102920532227,
train,0,4,1,The sleepy doe,The sleepy does,-13.816704750061035,-16.50420379638672,-14.168182373046875,-12.168182373046875,-15.482094764709473,-13.482094764709473,
train,0,4,1,The bright cow,The bright cows,-2.7095255851745605,-8.709525108337402,-7.345935344696045,-1.845935344696045,-8.160337448120117,-2.160337209701538,
train,0,4,1,The quiet pup,The quiet pups,-10.069273948669434,-13.694273948669434,-13.160320281982422,-11.222820281982422,-13.567110061645508,-11.067110061645508,
train,0,4,1,The nervous cow,The nervous cows,-9.956643104553223,-10.394143104553223,-12.68484115600586,-9.62234115600586,-13.199444770812988,-10.074444770812988,
train,0,4,1,The quiet shark,The quiet sharks,-12.985380172729492,-16.079130172729492,-16.620250701904297,-13.557750701904297,-16.061147689819336,-12.467397689819336,
train,0,4,1,The calm cow,The calm cows,-12.191308975219727,-15.628808975219727,-14.628401756286621,-11.503401756286621,-14.561391830444336,-11.748891830444336,
train,0,4,1,The nervous frog,The nervous frogs,-12.274168014526367,-12.899168014526367,-15.236295700073242,-12.111295700073242,-14.308853149414062,-11.121353149414062,
train,0,4,1,The small lion,The small lions,-10.952735900878906,-15.015235900878906,-15.409215927124023,-10.534215927124023,-14.99598217010498,-10.43348217010498,
train,0,4,1,The timid dolphin,The timid dolphins,-10.015571594238281,-13.203071594238281,-15.62243366241455,-10.18493366241455,-14.35618782043457,-9.66868782043457,
train,0,4,1,The bright bat,The bright bats,-17.00731658935547,-18.56981658935547,-17.336666107177734,-15.461665153503418,-17.056772232055664,-15.369271278381348,
train,0,4,1,The small doe,The small does,-12.386556625366211,-14.449056625366211,-15.962080001831055,-13.462080001831055,-17.532712936401367,-13.15771198272705,
train,0,4,1,The small bat,The small bats,-8.948610305786133,-11.511110305786133,-13.755746841430664,-10.755746841430664,-13.369195938110352,-10.681695938110352,
train,0,4,1,The quiet kitten,The quiet kittens,-12.210135459899902,-13.397635459899902,-15.773120880126953,-12.460620880126953,-16.616870880126953,-12.804370880126953,
train,0,4,1,The nervous dolphin,The nervous dolphins,-13.751611709594727,-16.189111709594727,-17.420312881469727,-12.639062881469727,-17.307723999023438,-11.807723999023438,
train,0,4,1,The small monitor,The small monitors,-14.705215454101562,-16.142715454101562,-16.269433975219727,-13.76943302154541,-15.965794563293457,-14.028294563293457,
train,0,4,1,The bright pup,The bright pups,-3.6190245151519775,-8.431524276733398,-8.400115966796875,-3.900115728378296,-9.166446685791016,-3.0414462089538574,
train,0,4,1,The sleepy panda,The sleepy pandas,-9.323726654052734,-13.761226654052734,-12.688987731933594,-11.126487731933594,-13.252012252807617,-11.877012252807617,
train,0,4,1,The calm chick,The calm chicks,-4.075871467590332,-8.825871467590332,-7.508467197418213,-3.320967197418213,-7.68698787689209,-3.43698787689209,
train,0,4,1,The nervous shark,The nervous sharks,-14.505663871765137,-16.661914825439453,-16.638059616088867,-12.825559616088867,-17.38605308532715,-12.948553085327148,
train,0,4,1,The slender frog,The slender frogs,-9.886344909667969,-11.448844909667969,-14.043392181396484,-9.043392181396484,-14.855876922607422,-9.855876922607422,
train,0,4,1,The small pup,The small pups,-2.55918025970459,-7.74668025970459,-9.635034561157227,-3.3225350379943848,-9.558926582336426,-3.4339263439178467,
train,0,4,1,The nervous bat,The nervous bats,-9.655732154846191,-14.468232154846191,-12.481783866882324,-9.044283866882324,-12.50698184967041,-8.69448184967041,
train,0,4,1,The timid pup,The timid pups,-12.760819435119629,-14.135819435119629,-15.643210411071777,-12.643210411071777,-14.69454574584961,-12.06954574584961,
train,0,4,1,The quiet turtle,The quiet turtles,-6.1402130126953125,-10.390213012695312,-11.123029708862305,-8.248029708862305,-11.217873573303223,-7.717873573303223,
train,0,4,1,The timid pup,The timid pups,-10.573319435119629,-14.885819435119629,-13.955710411071777,-8.955710411071777,-13.38204574584961,-8.75704574584961,
train,0,4,1,The fuzzy rabbit,The fuzzy rabbits,-11.804095268249512,-14.741595268249512,-15.051396369934082,-11.676396369934082,-15.601532936096191,-11.726532936096191,
train,0,4,1,The small chick,The small chicks,-3.5007922649383545,-9.938292503356934,-9.088285446166992,-2.650784969329834,-8.848937034606934,-2.723937511444092,
train,0,4,1,The nervous whale,The nervous whales,-13.820631980895996,-16.66438102722168,-16.630889892578125,-14.599639892578125,-17.798431396484375,-14.767180442810059,
train,0,4,1,The small bat,The small bats,-13.386110305786133,-18.198610305786133,-18.005746841430664,-14.130746841430664,-17.24419593811035,-13.869195938110352,
train,0,4,1,The fuzzy horse,The fuzzy horses,-2.6878981590270996,-9.375398635864258,-8.206543922424316,-2.4565436840057373,-8.155051231384277,-2.1550509929656982,
train,0,4,1,The slender doe,The slender does,-11.526532173156738,-15.307782173156738,-15.275616645812988,-11.525616645812988,-16.888723373413086,-12.01372241973877,
train,0,4,1,The sleepy doe,The sleepy does,-7.941704273223877,-12.191704750061035,-13.605682373046875,-9.980682373046875,-14.919594764709473,-10.482094764709473,
train,0,4,1,The calm rat,The calm rats,-12.919692993164062,-15.669692993164062,-16.927425384521484,-13.4899263381958,-17.51052474975586,-13.60427474975586,
train,0,4,1,The slender kitten,The slender kittens,-15.630459785461426,-16.13045883178711,-19.220352172851562,-15.157851219177246,-19.91897964477539,-15.76272964477539,
train,0,4,1,The slender lion,The slender lions,-10.687881469726562,-13.312881469726562,-14.736273765563965,-12.486273765563965,-14.519186973571777,-12.331686973571777,
train,0,4,1,The small horse,The small horses,-3.552980422973633,-10.927980422973633,-8.65891170501709,-2.40891170501709,-8.674405097961426,-2.5494048595428467,
train,0,4,1,The quiet rat,The quiet rats,-7.822334289550781,-11.072334289550781,-13.247380256652832,-9.747380256652832,-12.577611923217773,-8.202611923217773,
train,0,4,1,The sleepy rat,The sleepy rats,-11.15152645111084,-12.77652645111084,-13.991328239440918,-11.178828239440918,-14.619242668151855,-11.931742668151855,
train,0,4,1,The nervous dog,The nervous dogs,-4.529360771179199,-11.4668607711792,-7.812612533569336,-2.937612295150757,-8.285429954528809,-2.7854294776916504,
train,0,4,1,The small lion,The small lions,-13.390235900878906,-14.952735900878906,-16.909215927124023,-13.284215927124023,-16.183481216430664,-12.68348217010498,
train,0,4,1,The slender chick,The slender chicks,-3.1220409870147705,-6.37204122543335,-8.70044231414795,-2.9504427909851074,-9.114248275756836,-2.926748037338257,
train,0,4,1,The slender turtle,The slender turtles,-13.58245849609375,-16.55120849609375,-15.773833274841309,-11.023833274841309,-15.486773490905762,-10.736773490905762,
train,0,4,1,The nervous pup,The nervous pups,-3.386359930038452,-7.823860168457031,-7.580671787261963,-3.705671787261963,-8.868887901306152,-2.9938883781433105,
train,0,4,1,The small dog,The small dogs,-2.859927177429199,-11.3599271774292,-8.31239128112793,-2.249891757965088,-8.523031234741211,-2.7730307579040527,
train,0,4,1,The slender dolphin,The slender dolphins,-10.187484741210938,-13.749984741210938,-14.447266578674316,-9.634766578674316,-14.240326881408691,-8.927826881408691,
train,0,4,1,The bright dog,The bright dogs,-13.039488792419434,-13.726988792419434,-15.573968887329102,-12.698968887329102,-16.357730865478516,-13.857730865478516,
train,0,4,1,The nervous lion,The nervous lions,-3.6663970947265625,-9.603897094726562,-7.282729625701904,-3.4077296257019043,-8.3789644241333,-2.878964424133301,
train,0,4,1,The timid turtle,The timid turtles,-14.870599746704102,-17.7143497467041,-18.805843353271484,-14.0870943069458,-18.2511043548584,-13.876105308532715,
train,0,4,1,The bright whale,The bright whales,-9.44146728515625,-11.31646728515625,-12.888714790344238,-8.576214790344238,-11.959942817687988,-7.084942817687988,
train,0,4,1,The slender panda,The slender pandas,-4.820800304412842,-11.32080078125,-8.15822982788086,-3.1582300662994385,-8.060469627380371,-3.1854701042175293,
train,0,4,1,The small dog,The small dogs,-6.234927177429199,-10.7974271774292,-10.81239128112793,-8.81239128112793,-11.023031234741211,-9.210531234741211,
train,0,4,1,The quiet horse,The quiet horses,-11.430891990661621,-12.993391990661621,-14.74481201171875,-11.30731201171875,-14.926894187927246,-10.676894187927246,
train,0,4,1,The small kit,The small kits,-4.4169158935546875,-11.229415893554688,-5.5613813400268555,-2.3113815784454346,-7.773579120635986,-2.2735791206359863,
train,0,4,1,The nervous bat,The nervous bats,-9.843232154846191,-15.280732154846191,-14.794283866882324,-12.044283866882324,-16.350730895996094,-13.06948184967041,
train,0,4,1,The sleepy turtle,The sleepy turtles,-13.246381759643555,-14.871381759643555,-15.788790702819824,-12.757540702819824,-15.945575714111328,-12.758075714111328,
train,0,4,1,The sleepy whale,The sleepy whales,-2.717329502105713,-9.967329978942871,-6.296370029449463,-2.671370029449463,-6.233343601226807,-2.4833436012268066,
train,0,4,1,The timid pup,The timid pups,-14.260819435119629,-14.573319435119629,-17.736961364746094,-14.080710411071777,-18.35079574584961,-14.94454574584961,
train,0,4,1,The small kitten,The small kittens,-13.491533279418945,-16.179033279418945,-18.15922737121582,-14.84672737121582,-18.759031295776367,-15.47778034210205,
train,0,4,1,The small shark,The small sharks,-12.399778366088867,-14.649778366088867,-15.43988037109375,-11.50238037109375,-15.546345710754395,-11.858845710754395,
train,0,4,1,The small panda,The small pandas,-15.860251426696777,-19.57900047302246,-18.146770477294922,-14.959270477294922,-18.484912872314453,-15.92241382598877,
train,0,4,1,The small doe,The small does,-14.824056625366211,-16.85530662536621,-17.462080001831055,-13.962080001831055,-18.251462936401367,-13.84521198272705,
train,0,4,1,The bright rat,The bright rats,-11.45695972442627,-15.64445972442627,-14.478379249572754,-10.790879249572754,-14.328582763671875,-10.828582763671875,
train,0,4,1,The bright turtle,The bright turtles,-9.687362670898438,-12.937362670898438,-13.892719268798828,-8.767719268798828,-13.231051445007324,-7.481051445007324,
train,0,4,1,The small kitten,The small kittens,-3.8040337562561035,-12.741533279418945,-10.28422737121582,-3.409226894378662,-10.22778034210205,-3.16528058052063,
train,0,4,1,The sleepy chick,The sleepy chicks,-11.87273120880127,-13.87273120880127,-15.39810848236084,-12.02310848236084,-15.499744415283203,-12.124744415283203,
train,0,4,1,The bright chick,The bright chicks,-13.573587417602539,-15.636087417602539,-16.593647003173828,-13.249897003173828,-16.88587760925293,-13.29212760925293,
train,0,4,1,The sleepy lion,The sleepy lions,-10.321903228759766,-13.196903228759766,-13.773493766784668,-11.710993766784668,-14.058536529541016,-12.058536529541016,
train,0,4,1,The sleepy shark,The sleepy sharks,-10.517419815063477,-14.767419815063477,-13.975516319274902,-11.350516319274902,-13.8378324508667,-11.2128324508667,
train,0,4,1,The fuzzy bat,The fuzzy bats,-10.948324203491211,-15.510824203491211,-14.300873756408691,-12.550873756408691,-14.758516311645508,-12.696016311645508,
train,0,4,1,The nervous doe,The nervous does,-12.361082077026367,-13.048582077026367,-15.216732025146484,-10.216732025146484,-17.382671356201172,-11.320172309875488,
train,0,4,1,The bright frog,The bright frogs,-12.885025024414062,-14.385025024414062,-19.11265754699707,-13.08140754699707,-18.6920166015625,-12.879517555236816,
